기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2018-06-30,2818500000,인천광역시,연수구,0,20,1,7,3010,3000,2572,2900,246.1,20.3,3200,193,193,3010
2018-06-30,2818500000,인천광역시,연수구,0,20,1,8,3403,3400,2697,3236,278.2,18.5,3700,156,156,3403
2018-06-30,2818500000,인천광역시,연수구,0,20,1,9,4110,4100,2886,3700,336,14.8,4800,103,103,4110
2018-06-30,2818500000,인천광역시,연수구,0,20,1,10,7660,6000,5800,4944,626.3,20.6,74700,77,77,7660
2018-06-30,2818500000,인천광역시,연수구,0,20,2,0,3719,3600,3120,3200,266.7,100,8700,1657,1657,3719
2018-06-30,2818500000,인천광역시,연수구,0,20,2,1,1394,1500,980,1247,100,0.8,1600,35,35,1394
2018-06-30,2818500000,인천광역시,연수구,0,20,2,3,2091,2100,1682,2032,150,1.5,2200,45,45,2091
2018-06-30,2818500000,인천광역시,연수구,0,20,2,4,2346,2400,2067,2300,168.3,2.8,2400,74,74,2346
2018-06-30,2818500000,인천광역시,연수구,0,20,2,5,2575,2600,2192,2500,184.7,4.2,2700,100,100,2575
2018-06-30,2818500000,인천광역시,연수구,0,20,2,7,3075,3100,2751,3000,220.6,7.9,3200,158,158,3075
2018-06-30,2818500000,인천광역시,연수구,0,20,2,8,3445,3400,3064,3342,247.1,14.9,3700,266,266,3445
2018-06-30,2818500000,인천광역시,연수구,0,20,2,9,4191,4200,3613,3900,300.6,35,4800,514,514,4191
2018-06-30,2818500000,인천광역시,연수구,0,20,3,0,2864,2400,2472,2200,200.1,100,999900,9056,9056,2864
2018-06-30,2818500000,인천광역시,연수구,0,20,3,1,1431,1500,906,1300,100,2.6,1600,472,472,1431
2018-06-30,2818500000,인천광역시,연수구,0,20,3,2,1808,1800,1569,1700,126.3,11,2000,1571,1571,1808
2018-06-30,2818500000,인천광역시,연수구,0,20,3,3,2088,2100,1838,2000,145.9,10.1,2200,1249,1249,2088
2018-06-30,2818500000,인천광역시,연수구,0,20,3,4,2316,2300,2030,2200,161.8,12.1,2500,1355,1355,2316
2018-06-30,2818500000,인천광역시,연수구,0,20,3,5,2567,2600,2268,2500,179.4,9.4,2700,951,951,2567
2018-06-30,2818500000,인천광역시,연수구,0,20,3,6,2795,2800,2425,2700,195.2,8.7,2900,803,803,2795
2018-06-30,2818500000,인천광역시,연수구,0,20,3,8,3432,3400,2874,3237,239.8,10.8,3700,815,815,3432
2018-06-30,2818500000,인천광역시,연수구,0,20,3,9,4132,4100,3460,3800,288.6,12.2,4800,763,763,4132
2018-06-30,2818500000,인천광역시,연수구,0,20,3,10,13052,5400,11668,4635,911.9,13.8,999900,275,275,13052
2018-06-30,2818500000,인천광역시,연수구,0,20,4,1,1355,1400,852,0,100,0.4,1600,258,474,738
2018-06-30,2818500000,인천광역시,연수구,0,20,4,2,1848,1900,1653,1800,136.3,3.9,2000,1842,1842,1848
2018-06-30,2818500000,인천광역시,연수구,0,20,4,3,2124,2100,2052,2100,156.7,40.6,2200,16781,16781,2124
2018-06-30,2818500000,인천광역시,연수구,0,20,4,5,2575,2600,2427,2600,190,9.7,2700,3302,3302,2575
2018-06-30,2818500000,인천광역시,연수구,0,20,4,6,2786,2800,2539,2770,205.6,4.2,2900,1322,1322,2786
2018-06-30,2818500000,인천광역시,연수구,0,20,4,7,3035,3000,2580,2900,224,1.7,3200,482,482,3035
2018-06-30,2818500000,인천광역시,연수구,0,20,4,8,3386,3300,2437,2998,249.9,0.9,3700,243,243,3386
2018-06-30,2818500000,인천광역시,연수구,0,20,4,9,4144,4100,2975,3543,305.8,0.9,4800,184,184,4144
2018-06-30,2818500000,인천광역시,연수구,0,20,4,10,17917,5900,16381,5000,1322.2,2.2,999900,107,107,17917
2018-06-30,2818500000,인천광역시,연수구,0,30,0,0,3751,3000,2862,2669,295.1,100,999900,50067,50939,3686
2018-06-30,2818500000,인천광역시,연수구,0,30,0,2,1820,1800,979,1442,143.2,1.3,2000,1290,1290,1820
2018-06-30,2818500000,인천광역시,연수구,0,30,0,3,2091,2100,1434,1902,164.5,1.8,2200,1609,1609,2091
2018-06-30,2818500000,인천광역시,연수구,0,30,0,4,2353,2400,1986,2300,185.1,5.8,2500,4593,4593,2353
