기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2019-03-31,2820000000,인천광역시,남동구,2,70,3,4,2439,2400,1942,2198,171.7,10.6,2600,28,28,2439
2019-03-31,2820000000,인천광역시,남동구,0,15,4,8,3919,3900,3912,3900,257.3,0.9,4200,43,43,3919
2019-03-31,2820000000,인천광역시,남동구,1,0,2,1,1339,1300,593,1000,100,0.5,1700,131,131,1339
2019-03-31,2820000000,인천광역시,남동구,0,15,3,3,2131,2100,2120,2100,154.3,13.1,2300,13,13,2131
2019-03-31,2820000000,인천광역시,남동구,0,15,0,7,3285,3300,3283,3291,216.1,0.8,3500,47,47,3285
2019-03-31,2820000000,인천광역시,남동구,0,90,0,1,1500,1500,1500,0,100,100,1500,16,532,45
2019-03-31,2820000000,인천광역시,남동구,0,0,4,2,1858,1800,1710,1800,125.7,13,2000,49642,49642,1858
2019-03-31,2820000000,인천광역시,남동구,2,60,2,2,,,,,,,,4,4,
2019-03-31,2820000000,인천광역시,남동구,0,0,2,8,3914,3900,3108,3493,293.8,10.1,4300,1311,1311,3914
2019-03-31,2820000000,인천광역시,남동구,0,80,1,1,1501,1500,565,1500,100,39.2,1600,93,93,1501
2019-03-31,2820000000,인천광역시,남동구,0,0,1,3,2148,2100,586,1288,163.2,1.5,2300,1159,1159,2148
2019-03-31,2820000000,인천광역시,남동구,2,50,1,4,2433,2400,1098,1680,189.6,1.6,2600,149,149,2433
2019-03-31,2820000000,인천광역시,남동구,0,70,3,2,1888,1900,1550,1800,133.7,15.1,2000,257,257,1888
2019-03-31,2820000000,인천광역시,남동구,0,70,0,2,1932,2000,1741,1937,136.3,25.7,2000,6279,6279,1932
2019-03-31,2820000000,인천광역시,남동구,2,40,0,6,2954,3000,2453,2800,219.5,10.9,3100,5501,5501,2954
2019-03-31,2820000000,인천광역시,남동구,0,60,2,3,2155,2100,1550,1815,160.8,1.1,2300,11,11,2155
2019-03-31,2820000000,인천광역시,남동구,0,50,4,4,2451,2500,2159,2390,186.9,12,2600,7589,7589,2451
2019-03-31,2820000000,인천광역시,남동구,2,20,4,8,3873,3900,3783,3800,252.3,7.3,4300,1081,1081,3873
2019-03-31,2820000000,인천광역시,남동구,0,50,1,5,2693,2700,1434,1990,210.2,1.6,2800,356,356,2693
2019-03-31,2820000000,인천광역시,남동구,0,40,3,6,2967,3000,2285,2619,221.9,5.3,3100,2175,2175,2967
2019-03-31,2820000000,인천광역시,남동구,2,15,3,10,,,,,,,,1,1,
2019-03-31,2820000000,인천광역시,남동구,0,40,0,7,3287,3300,2569,3015,246.6,10.8,3500,11038,11038,3287
2019-03-31,2820000000,인천광역시,남동구,0,30,2,8,3911,3900,2975,3300,289.2,15.9,4300,649,649,3911
2019-03-31,2820000000,인천광역시,남동구,2,0,1,9,4949,4900,3446,4300,377.5,17.7,5700,2206,2206,4949
2019-03-31,2820000000,인천광역시,남동구,0,20,4,9,4979,4900,4893,4900,324.7,7.5,5700,1777,1777,4979
2019-03-31,2820000000,인천광역시,남동구,0,20,1,10,6700,5700,5294,5700,482.1,17.1,24000,108,108,6700
2019-03-31,2820000000,인천광역시,남동구,1,80,0,2,1878,1900,1661,1800,125.7,3.8,2000,67,67,1878
2019-03-31,2820000000,인천광역시,남동구,0,15,4,0,1836,1800,1824,1500,120.5,100,5700,9975,18318,1000
2019-03-31,2820000000,인천광역시,남동구,0,0,4,10,6757,5700,6053,5700,457.4,8.8,99900,9265,9265,6757
2019-03-31,2820000000,인천광역시,남동구,1,60,4,3,2173,2200,1953,2100,161.4,13.2,2300,2675,2675,2173
2019-03-31,2820000000,인천광역시,남동구,0,0,2,0,5336,5100,4251,4091,400.5,100,99900,9489,9489,5336
2019-03-31,2820000000,인천광역시,남동구,2,70,0,1,1444,1500,962,787,100,3.8,1700,601,943,920
2019-03-31,2820000000,인천광역시,남동구,1,50,3,5,2700,2700,2098,2403,211.4,2.4,2800,547,547,2700
2019-03-31,2820000000,인천광역시,남동구,1,40,2,7,3355,3400,3001,3200,262.7,0.8,3500,31,31,3355
2019-03-31,2820000000,인천광역시,남동구,1,30,1,9,4930,4900,2898,3652,369,16,5700,463,463,4930
2019-03-31,2820000000,인천광역시,남동구,1,20,1,0,3273,2900,2418,2334,247.5,100,12200,691,691,3273
2019-03-31,2820000000,인천광역시,남동구,1,0,3,6,2966,3000,2266,2603,214.7,5.2,3100,4187,4187,2966
2019-03-31,2820000000,인천광역시,남동구,0,80,3,7,,,,,,,,2,2,
2019-03-31,2820000000,인천광역시,남동구,0,70,1,7,3286,3300,2705,3200,254.8,20.2,3500,289,289,3286
2019-03-31,2820000000,인천광역시,남동구,0,60,0,9,4892,4800,4037,4500,362.6,12,5700,3763,3763,4892
2019-03-31,2820000000,인천광역시,남동구,0,50,0,0,3784,3200,3021,2715,288.8,100,99900,83357,86584,3643
2019-03-31,2820000000,인천광역시,남동구,0,30,4,2,1903,1900,1578,1800,135.8,5.4,2000,3587,3587,1903
2019-03-31,2820000000,인천광역시,남동구,0,20,3,4,2423,2400,1953,2254,174.1,8.4,2600,1477,1477,2423
2019-03-31,2820000000,인천광역시,남동구,0,15,2,3,,,,,,,,2,2,
2019-03-31,2820000000,인천광역시,남동구,0,0,0,6,2956,3000,2472,2800,205.2,8.3,3100,36970,36970,2956
2019-03-31,2820000000,인천광역시,남동구,1,60,1,4,2433,2400,935,1806,185.6,1.4,2600,109,109,2433
2019-03-31,2820000000,인천광역시,남동구,2,80,1,3,,,,,,,,1,1,
2019-03-31,2820000000,인천광역시,남동구,2,50,4,3,2192,2200,1737,2000,165.2,4.2,2300,1641,1641,2192
2019-03-31,2820000000,인천광역시,남동구,2,30,2,7,3308,3300,2702,3096,254.5,7.1,3500,101,101,3308
2019-03-31,2820000000,인천광역시,남동구,2,0,4,8,3845,3800,3237,3698,261.3,7.9,4300,7805,7805,3845
2019-03-31,2820000000,인천광역시,남동구,1,70,2,2,,,,,,,,2,2,
2019-03-31,2820000000,인천광역시,남동구,1,50,0,6,2965,3000,2536,2818,231.9,8,3100,4634,4634,2965
2019-03-31,2820000000,인천광역시,남동구,1,20,3,10,6386,5700,5720,5700,462.7,6.7,72900,202,202,6386
2019-03-31,2820000000,인천광역시,남동구,0,50,2,10,8485,7700,7040,6708,659.4,80,80600,950,950,8485
2019-03-31,2820000000,인천광역시,남동구,1,0,0,7,3294,3300,2584,3040,228.9,9,3500,19398,19398,3294
2019-03-31,2820000000,인천광역시,남동구,0,60,3,8,3861,3800,3191,3600,280.9,15.7,4300,1121,1121,3861
2019-03-31,2820000000,인천광역시,남동구,0,40,2,1,1309,1300,-22,685,100,0.3,1700,33,33,1309
2019-03-31,2820000000,인천광역시,남동구,0,20,0,5,2684,2700,2358,2600,180.4,5,2800,3165,3165,2684
2019-03-31,2820000000,인천광역시,남동구,2,40,3,5,2685,2700,2158,2529,197.3,5,2800,818,818,2685
2019-03-31,2820000000,인천광역시,남동구,1,80,4,5,,,,,,,,8,8,
2019-03-31,2820000000,인천광역시,남동구,2,20,1,9,4980,4900,3005,4600,344.4,14.1,5700,56,56,4980
2019-03-31,2820000000,인천광역시,남동구,0,0,3,5,2687,2700,2089,2449,193.2,5.1,2800,7393,7393,2687
2019-03-31,2820000000,인천광역시,남동구,1,15,2,8,,,,,,,,2,2,
2019-03-31,2871000000,인천광역시,강화군,2,0,1,6,2992,3000,2101,2485,229.1,7,3100,185,185,2992
2019-03-31,2824500000,인천광역시,계양구,2,90,0,0,,,,,,,,4,180,
2019-03-31,2824500000,인천광역시,계양구,2,80,4,3,2044,2000,1891,2000,136.5,1.9,2200,25,25,2044
2019-03-31,2824500000,인천광역시,계양구,2,80,3,10,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,2,80,2,1,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,2,80,0,9,5190,5100,4454,5000,346.5,3.9,5700,20,20,5190
2019-03-31,2824500000,인천광역시,계양구,2,80,0,5,,,,,,,,9,9,
2019-03-31,2824500000,인천광역시,계양구,2,80,0,1,1498,1500,1389,1500,100,85,1700,1524,1680,1359
2019-03-31,2824500000,인천광역시,계양구,2,70,4,4,2429,2500,2264,2400,165.6,13.1,2600,574,574,2429
2019-03-31,2824500000,인천광역시,계양구,2,70,4,0,2211,2000,2025,2000,150.7,100,99900,4831,5042,2119
2019-03-31,2824500000,인천광역시,계양구,2,70,3,7,,,,,,,,9,9,
2019-03-31,2824500000,인천광역시,계양구,2,70,2,9,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,2,70,1,10,,,,,,,,9,9,
2019-03-31,2824500000,인천광역시,계양구,2,70,1,6,3000,3000,2621,3000,225.8,22,3100,40,40,3000
2019-03-31,2824500000,인천광역시,계양구,2,70,0,9,5007,5000,3622,4800,342.7,3.5,5700,81,81,5007
2019-03-31,2824500000,인천광역시,계양구,2,70,0,5,2647,2600,2505,2600,181.2,7.8,2800,340,340,2647
2019-03-31,2824500000,인천광역시,계양구,2,70,0,1,1461,1500,1030,870,100,4.5,1700,354,565,915
2019-03-31,2824500000,인천광역시,계양구,2,60,4,4,2423,2400,2204,2400,174.6,23,2600,2685,2685,2423
2019-03-31,2824500000,인천광역시,계양구,2,60,4,0,2550,2400,2237,2207,183.8,100,20700,11093,11549,2450
2019-03-31,2824500000,인천광역시,계양구,2,60,2,10,,,,,,,,4,4,
2019-03-31,2824500000,인천광역시,계양구,2,60,2,6,,,,,,,,3,3,
2019-03-31,2824500000,인천광역시,계양구,2,60,2,2,,,,,,,,2,2,
2019-03-31,2824500000,인천광역시,계양구,2,60,1,5,2723,2700,2003,2349,205.7,6.3,2800,93,93,2723
2019-03-31,2824500000,인천광역시,계양구,2,60,1,1,1323,1300,-823,247,100,2.4,1700,73,73,1323
2019-03-31,2824500000,인천광역시,계양구,2,60,0,8,3845,3800,2960,3600,280.5,6.6,4300,634,634,3845
2019-03-31,2824500000,인천광역시,계양구,2,60,0,0,2671,2500,2168,2299,194.9,100,34500,13747,14203,2585
2019-03-31,2824500000,인천광역시,계양구,2,50,4,7,3262,3200,2782,3108,243.9,14.1,3500,2614,2614,3262
2019-03-31,2824500000,인천광역시,계양구,2,50,4,3,2195,2200,1787,1996,164.1,4.7,2300,1290,1290,2195
2019-03-31,2824500000,인천광역시,계양구,2,50,3,6,2956,3000,2470,2800,216.6,10.2,3100,691,691,2956
2019-03-31,2824500000,인천광역시,계양구,2,50,3,2,1843,1800,-383,1159,135.1,2.4,2000,256,256,1843
2019-03-31,2824500000,인천광역시,계양구,2,50,2,9,5082,5100,4516,4771,394,32.8,5700,114,114,5082
2019-03-31,2824500000,인천광역시,계양구,2,50,2,1,1290,1250,-10,717,100,0.7,1600,10,10,1290
2019-03-31,2824500000,인천광역시,계양구,2,50,1,8,3838,3800,2648,3106,294.2,24.6,4300,816,816,3838
2019-03-31,2824500000,인천광역시,계양구,2,50,1,4,2433,2500,879,1650,186.5,2.4,2600,126,126,2433
2019-03-31,2824500000,인천광역시,계양구,2,50,0,7,3276,3300,2716,3100,244.4,14.6,3500,4240,4240,3276
2019-03-31,2824500000,인천광역시,계양구,2,50,0,3,2188,2200,1647,1919,163.3,3.8,2300,1640,1640,2188
2019-03-31,2824500000,인천광역시,계양구,2,40,4,10,6219,5700,5899,5700,461.3,10.1,99900,775,775,6219
2019-03-31,2824500000,인천광역시,계양구,2,40,4,2,1891,1900,1004,1256,140.2,1.6,2000,405,405,1891
2019-03-31,2824500000,인천광역시,계양구,2,40,3,9,4911,4800,4163,4500,360.2,22.6,5700,1002,1002,4911
2019-03-31,2824500000,인천광역시,계양구,2,40,3,5,2683,2700,2130,2498,196.8,6.5,2800,531,531,2683
2019-03-31,2824500000,인천광역시,계양구,2,40,2,8,3956,3950,3266,3600,288.1,10.7,4300,50,50,3956
2019-03-31,2824500000,인천광역시,계양구,2,40,2,4,2454,2500,1391,1740,178.7,1.7,2600,13,13,2454
2019-03-31,2824500000,인천광역시,계양구,2,40,2,0,4798,4900,3821,4189,349.4,100,17200,384,384,4798
2019-03-31,2824500000,인천광역시,계양구,2,40,1,3,2148,2100,812,1346,162.8,1.6,2300,63,63,2148
2019-03-31,2824500000,인천광역시,계양구,2,40,0,10,6679,5700,5865,5700,494.5,14.3,99900,1703,1703,6679
2019-03-31,2824500000,인천광역시,계양구,2,40,0,6,2954,3000,2451,2800,218.7,12.3,3100,3306,3306,2954
2019-03-31,2824500000,인천광역시,계양구,2,30,4,9,5064,5000,4868,5000,360.1,13.8,5700,916,916,5064
2019-03-31,2824500000,인천광역시,계양구,2,30,4,5,2681,2700,2311,2600,190.6,10,2800,1249,1249,2681
2019-03-31,2824500000,인천광역시,계양구,2,30,4,1,1406,1500,746,0,100,1.3,1700,302,816,520
2019-03-31,2824500000,인천광역시,계양구,2,30,3,4,2428,2400,1807,2148,171.8,7.7,2600,726,726,2428
2019-03-31,2824500000,인천광역시,계양구,2,30,3,0,3206,2800,2629,2317,226.8,100,99900,7129,7129,3206
2019-03-31,2824500000,인천광역시,계양구,2,30,2,7,3316,3300,2827,3100,225.7,8.3,3500,64,64,3316
2019-03-31,2824500000,인천광역시,계양구,2,30,1,10,7614,5700,6943,5700,558.8,22.6,99900,112,112,7614
2019-03-31,2824500000,인천광역시,계양구,2,30,1,6,2939,2900,2005,2319,215.7,9.5,3100,122,122,2939
2019-03-31,2824500000,인천광역시,계양구,2,30,1,2,1841,1800,843,1160,135.1,3.1,2000,64,64,1841
2019-03-31,2824500000,인천광역시,계양구,2,30,0,5,2681,2700,2223,2600,190.3,8.6,2800,2007,2007,2681
2019-03-31,2824500000,인천광역시,계양구,2,30,0,1,1409,1500,840,611,100,2.5,1700,1100,1614,960
2019-03-31,2824500000,인천광역시,계양구,2,20,4,8,3868,3900,3814,3800,251.6,7,4300,693,693,3868
2019-03-31,2824500000,인천광역시,계양구,2,20,4,0,2259,1900,2150,1800,146.9,100,18400,16966,17090,2243
2019-03-31,2824500000,인천광역시,계양구,2,20,3,7,3298,3300,3026,3200,240.6,7.7,3500,333,333,3298
2019-03-31,2824500000,인천광역시,계양구,2,20,3,3,2152,2100,1749,1999,157,7.9,2300,522,522,2152
2019-03-31,2824500000,인천광역시,계양구,2,20,2,6,2995,3000,2442,2713,227.7,6.2,3100,38,38,2995
2019-03-31,2824500000,인천광역시,계양구,2,20,2,2,1884,1900,1728,1800,143.2,3.2,2000,31,31,1884
2019-03-31,2824500000,인천광역시,계양구,2,20,1,9,5059,5100,4858,5000,352.9,14.3,5700,29,29,5059
2019-03-31,2824500000,인천광역시,계양구,2,20,1,1,1433,1500,344,823,100,2.9,1700,21,21,1433
2019-03-31,2824500000,인천광역시,계양구,2,20,0,8,3881,3900,3723,3800,262.3,9.1,4300,1297,1297,3881
2019-03-31,2824500000,인천광역시,계양구,2,15,4,7,3308,3300,3308,3300,217.2,0.7,3500,12,12,3308
2019-03-31,2824500000,인천광역시,계양구,2,15,4,3,2171,2200,2164,2200,142.5,4.4,2300,115,115,2171
2019-03-31,2824500000,인천광역시,계양구,2,15,3,8,,,,,,,,2,2,
2019-03-31,2824500000,인천광역시,계양구,2,15,2,5,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,2,15,0,8,3771,3700,3771,3700,247.9,0.9,4300,14,14,3771
2019-03-31,2824500000,인천광역시,계양구,2,15,0,4,2363,2300,2361,2300,155.3,2.7,2600,65,65,2363
2019-03-31,2824500000,인천광역시,계양구,2,0,4,7,3272,3300,2794,3167,221.4,9.1,3500,6336,6336,3272
2019-03-31,2824500000,인천광역시,계양구,2,0,4,3,2160,2200,1930,2100,146.2,10.3,2300,10816,10816,2160
2019-03-31,2824500000,인천광역시,계양구,2,0,3,10,6704,5700,5881,5700,485.7,14.9,99900,1854,1854,6704
2019-03-31,2824500000,인천광역시,계양구,2,0,3,2,1855,1900,1154,1568,134.4,5,2000,2249,2249,1855
2019-03-31,2824500000,인천광역시,계양구,2,0,2,9,5002,5000,4351,4684,371.4,30.9,5700,511,511,5002
2019-03-31,2824500000,인천광역시,계양구,2,0,2,5,2690,2700,2212,2526,199.7,2.9,2800,88,88,2690
2019-03-31,2824500000,인천광역시,계양구,2,0,1,8,3839,3800,2619,3112,288.9,19.8,4300,1570,1570,3839
2019-03-31,2824500000,인천광역시,계양구,2,0,1,4,2446,2500,1252,1954,184,4,2600,498,498,2446
2019-03-31,2824500000,인천광역시,계양구,2,0,1,0,3646,3300,2355,2600,274.3,100,99900,8358,8358,3646
2019-03-31,2824500000,인천광역시,계양구,2,0,0,3,2160,2200,1755,2100,149.7,8.3,2300,13450,13450,2160
2019-03-31,2824500000,인천광역시,계양구,1,90,4,1,,,,,,,,1,140,
2019-03-31,2824500000,인천광역시,계양구,1,80,4,10,,,,,,,,3,3,
2019-03-31,2824500000,인천광역시,계양구,1,80,4,2,1868,1900,1564,1800,125.1,4.4,2000,40,40,1868
2019-03-31,2824500000,인천광역시,계양구,1,80,3,9,,,,,,,,3,3,
2019-03-31,2824500000,인천광역시,계양구,1,80,3,2,,,,,,,,2,2,
2019-03-31,2824500000,인천광역시,계양구,1,80,1,2,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,1,80,0,9,5257,5200,3850,5053,352.4,4,5700,14,14,5257
2019-03-31,2824500000,인천광역시,계양구,1,80,0,5,2718,2700,1782,2600,182.2,1.6,2800,11,11,2718
2019-03-31,2824500000,인천광역시,계양구,1,70,4,8,3884,3900,3347,3700,278.5,2.9,4300,67,67,3884
2019-03-31,2824500000,인천광역시,계양구,1,70,4,4,2425,2400,2204,2300,173.9,12.5,2600,461,461,2425
2019-03-31,2824500000,인천광역시,계양구,1,70,4,0,2317,2100,2061,2000,166.1,100,99900,3871,4283,2094
2019-03-31,2824500000,인천광역시,계양구,1,70,3,3,2120,2100,1722,2000,146.5,9.5,2300,54,54,2120
2019-03-31,2824500000,인천광역시,계양구,1,70,2,10,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,1,70,2,6,,,,,,,,4,4,
2019-03-31,2824500000,인천광역시,계양구,1,70,1,5,2716,2700,2235,2331,217.7,5.6,2800,32,32,2716
2019-03-31,2824500000,인천광역시,계양구,1,70,1,1,1247,1300,-1489,590,100,1.5,1600,19,19,1247
2019-03-31,2824500000,인천광역시,계양구,1,70,0,8,3858,3800,3013,3653,276.5,5.3,4300,163,163,3858
2019-03-31,2824500000,인천광역시,계양구,1,70,0,0,2468,2100,2116,2000,176.9,100,99900,4777,5189,2272
2019-03-31,2824500000,인천광역시,계양구,1,60,4,7,3276,3300,2714,3185,243.6,9.2,3500,758,758,3276
2019-03-31,2824500000,인천광역시,계양구,1,60,4,3,2171,2200,1938,2100,161.5,14,2300,1744,1744,2171
2019-03-31,2824500000,인천광역시,계양구,1,60,3,6,2965,3000,2379,2667,219.9,7.7,3100,283,283,2965
2019-03-31,2824500000,인천광역시,계양구,1,60,3,2,1867,1900,1164,1639,138.5,2.8,2000,166,166,1867
2019-03-31,2824500000,인천광역시,계양구,1,60,2,9,4938,4900,4385,4526,400.4,30.3,5600,42,42,4938
2019-03-31,2824500000,인천광역시,계양구,1,60,2,1,,,,,,,,3,3,
2019-03-31,2824500000,인천광역시,계양구,1,60,1,8,3807,3800,2755,3350,298.4,18.5,4300,460,460,3807
2019-03-31,2824500000,인천광역시,계양구,1,60,1,4,2442,2450,1884,2093,191.4,2.2,2600,84,84,2442
2019-03-31,2824500000,인천광역시,계양구,1,60,0,7,3289,3300,2610,3100,247.3,11.8,3500,1726,1726,3289
2019-03-31,2824500000,인천광역시,계양구,1,60,0,3,2170,2200,1843,2100,163.2,9.1,2300,2018,2018,2170
2019-03-31,2824500000,인천광역시,계양구,1,50,4,10,7620,6300,6548,5700,580.6,13.1,99900,835,835,7620
2019-03-31,2824500000,인천광역시,계양구,1,50,4,2,1886,1900,853,1273,143.7,0.6,2000,166,166,1886
2019-03-31,2824500000,인천광역시,계양구,1,50,3,9,4923,4900,4014,4317,387.1,21,5700,1628,1628,4923
2019-03-31,2824500000,인천광역시,계양구,1,50,2,8,4000,4000,2797,3332,324.3,2.8,4300,29,29,4000
2019-03-31,2824500000,인천광역시,계양구,1,50,2,4,,,,,,,,4,4,
2019-03-31,2824500000,인천광역시,계양구,1,50,2,0,7393,7000,5994,5944,599.4,100,42200,561,561,7393
2019-03-31,2824500000,인천광역시,계양구,1,50,1,3,2144,2100,421,998,165,1,2300,104,104,2144
2019-03-31,2824500000,인천광역시,계양구,1,50,0,10,8155,7200,6421,5871,628.8,30.5,99900,4215,4215,8155
2019-03-31,2824500000,인천광역시,계양구,1,50,0,6,2966,3000,2534,2800,228.7,9.8,3100,3708,3708,2966
2019-03-31,2824500000,인천광역시,계양구,1,40,4,9,4898,4800,3952,4346,375.5,14.5,5700,1082,1082,4898
2019-03-31,2824500000,인천광역시,계양구,1,40,4,5,2679,2700,2356,2600,205.4,17.4,2800,2368,2368,2679
2019-03-31,2824500000,인천광역시,계양구,1,40,4,1,1304,1300,323,-7,100,0.8,1700,213,1337,208
2019-03-31,2824500000,인천광역시,계양구,1,40,3,4,2441,2400,1693,2051,180.4,3.5,2600,507,507,2441
2019-03-31,2824500000,인천광역시,계양구,1,40,3,0,4336,3900,3123,2955,320.5,100,99900,8137,8137,4336
2019-03-31,2824500000,인천광역시,계양구,1,40,2,7,3315,3300,2445,2733,301.3,1.7,3500,27,27,3315
2019-03-31,2824500000,인천광역시,계양구,1,40,1,10,8418,6900,5990,5700,652.8,29.8,53800,498,498,8418
2019-03-31,2824500000,인천광역시,계양구,1,40,1,6,2975,3000,2068,2333,230.7,8.6,3100,405,405,2975
2019-03-31,2824500000,인천광역시,계양구,1,40,1,2,1859,1900,394,847,144.2,1.3,2000,100,100,1859
2019-03-31,2824500000,인천광역시,계양구,1,40,0,5,2683,2700,2264,2600,204.2,9.2,2800,3130,3130,2683
2019-03-31,2824500000,인천광역시,계양구,1,40,0,1,1314,1300,51,0,100,0.8,1700,555,1679,434
2019-03-31,2824500000,인천광역시,계양구,1,30,4,8,3877,3900,3121,3500,273.8,10.4,4300,788,788,3877
2019-03-31,2824500000,인천광역시,계양구,1,30,4,0,2871,2500,2413,2200,202.7,100,40300,10274,10900,2706
2019-03-31,2824500000,인천광역시,계양구,1,30,3,7,3310,3300,2390,2629,232.3,10.7,3500,909,909,3310
2019-03-31,2824500000,인천광역시,계양구,1,30,3,3,2163,2200,1510,1787,151.8,5.5,2300,717,717,2163
2019-03-31,2824500000,인천광역시,계양구,1,30,2,6,2991,3000,1883,2150,218.4,3,3100,54,54,2991
2019-03-31,2824500000,인천광역시,계양구,1,30,2,2,1835,1800,1210,1402,134,1.1,2000,31,31,1835
2019-03-31,2824500000,인천광역시,계양구,1,30,1,9,4919,4900,3430,3750,351.4,15,5700,189,189,4919
2019-03-31,2824500000,인천광역시,계양구,1,30,1,1,1400,1500,120,482,100,3,1700,135,135,1400
2019-03-31,2824500000,인천광역시,계양구,1,30,0,8,3884,3900,2835,3161,273.9,14.1,4300,2523,2523,3884
2019-03-31,2824500000,인천광역시,계양구,1,30,0,4,2423,2400,1913,2273,170.9,10.2,2600,2931,2931,2423
2019-03-31,2824500000,인천광역시,계양구,1,20,4,7,3306,3300,3147,3300,215.7,3.8,3500,458,458,3306
2019-03-31,2824500000,인천광역시,계양구,1,20,4,3,2143,2100,1938,2100,139.8,9.8,2300,1815,1815,2143
2019-03-31,2824500000,인천광역시,계양구,1,20,3,10,5950,5700,5502,5700,432.6,6.9,9600,127,127,5950
2019-03-31,2824500000,인천광역시,계양구,1,20,3,2,1849,1900,1451,1669,134.4,11.4,2000,672,672,1849
2019-03-31,2824500000,인천광역시,계양구,1,20,2,9,4949,4900,4333,4484,366.9,25.7,5700,82,82,4949
2019-03-31,2824500000,인천광역시,계양구,1,20,2,5,2662,2600,2332,2490,197.4,7.9,2800,47,47,2662
2019-03-31,2824500000,인천광역시,계양구,1,20,1,8,3970,4000,3280,3600,293.5,10,4300,33,33,3970
2019-03-31,2824500000,인천광역시,계양구,1,20,1,4,2462,2500,1951,2227,182.1,14,2600,74,74,2462
2019-03-31,2824500000,인천광역시,계양구,1,20,1,0,3169,2600,2448,2239,234.3,100,25400,412,412,3169
2019-03-31,2824500000,인천광역시,계양구,1,20,0,3,2145,2100,1866,2091,143.7,9.4,2300,2356,2356,2145
2019-03-31,2824500000,인천광역시,계양구,1,15,4,10,,,,,,,,2,2,
2019-03-31,2824500000,인천광역시,계양구,1,15,4,6,2915,2900,2915,2900,191.6,1,3100,20,20,2915
2019-03-31,2824500000,인천광역시,계양구,1,15,3,6,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,1,15,3,1,1400,1500,1351,1449,100,47.3,1600,17,17,1400
2019-03-31,2824500000,인천광역시,계양구,1,15,2,1,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,1,15,0,6,2909,2900,2860,2900,191.6,1.1,3100,22,22,2909
2019-03-31,2824500000,인천광역시,계양구,1,15,0,2,1813,1800,1799,1800,119.4,70.9,2000,2366,2366,1813
2019-03-31,2824500000,인천광역시,계양구,1,0,4,9,4908,4800,4152,4500,329.7,10,5700,4034,4034,4908
2019-03-31,2824500000,인천광역시,계양구,1,0,4,1,1489,1500,1195,0,100,4.7,1700,6246,13253,702
2019-03-31,2824500000,인천광역시,계양구,1,0,3,8,3883,3900,2970,3311,281.6,16.2,4300,5213,5213,3883
2019-03-31,2824500000,인천광역시,계양구,1,0,2,7,3309,3300,2653,3014,249.4,3.6,3500,187,187,3309
2019-03-31,2824500000,인천광역시,계양구,1,0,2,3,2156,2200,1363,1714,162.5,1,2300,77,77,2156
2019-03-31,2824500000,인천광역시,계양구,1,0,1,10,8555,6900,6296,5700,649.2,29.2,99900,1867,1867,8555
2019-03-31,2824500000,인천광역시,계양구,1,0,1,2,1870,1900,621,1040,141.9,1.5,2000,433,433,1870
2019-03-31,2824500000,인천광역시,계양구,1,0,0,9,4924,4900,3844,4303,340.2,15.1,5700,12083,12083,4924
2019-03-31,2824500000,인천광역시,계양구,1,0,0,5,2683,2700,2285,2600,185.4,8.3,2800,12189,12189,2683
2019-03-31,2824500000,인천광역시,계양구,0,90,0,1,,,,,,,,5,320,
2019-03-31,2824500000,인천광역시,계양구,0,80,4,8,3900,3800,3767,3800,260.7,1.2,4300,13,13,3900
2019-03-31,2824500000,인천광역시,계양구,0,80,4,4,2438,2400,2176,2400,163,0.7,2500,13,13,2438
2019-03-31,2824500000,인천광역시,계양구,0,80,3,7,,,,,,,,1,1,
2019-03-31,2824500000,인천광역시,계양구,0,80,3,0,2276,1500,1673,1500,152.3,100,7700,45,45,2276
2019-03-31,2824500000,인천광역시,계양구,0,80,1,9,,,,,,,,3,3,
2019-03-31,2824500000,인천광역시,계양구,0,80,1,0,2052,1500,577,1357,138.9,100,5700,48,48,2052
2019-03-31,2824500000,인천광역시,계양구,0,80,0,7,3273,3300,3181,3200,218.8,0.8,3500,11,11,3273
2019-03-31,2824500000,인천광역시,계양구,0,80,0,3,2067,2000,1950,2000,138.2,2.1,2300,46,46,2067
2019-03-31,2824500000,인천광역시,계양구,0,70,4,6,2949,2900,2623,2900,205.3,3.2,3100,212,212,2949
2019-03-31,2824500000,인천광역시,계양구,0,70,4,2,1920,2000,1757,1900,133.6,31.8,2000,3260,3260,1920
2019-03-31,2824500000,인천광역시,계양구,0,70,3,9,4777,4700,3304,4500,331,9.4,5700,31,31,4777
2019-03-31,2824500000,인천광역시,계양구,0,70,3,1,1443,1500,1019,1205,100,9.1,1700,99,99,1443
