시군구명,성별,연령,직업구분,소득분위,평균소득,평균소비,,,,,,,,
옹진군,2,40,3,8,3304,18418,,,,,,,,
옹진군,2,40,3,9,4033,,,,,,,,,
옹진군,2,40,3,10,,,,,,,,,,
옹진군,2,40,4,0,2572,,,,,,,,,
옹진군,2,40,4,1,1232,13898,,,,,,,,
옹진군,2,40,4,2,,,,,,,,,,
옹진군,2,40,4,3,2115,16322,,,,,,,,
옹진군,2,40,4,4,2359,14882,,,,,,,,
옹진군,2,40,4,5,2526,17139,,,,,,,,
옹진군,2,40,4,6,2761,22406,,,,,,,,
옹진군,2,40,4,7,2978,,,,,,,,,
옹진군,2,40,4,8,3306,12152,,,,,,,,
옹진군,2,40,4,9,4117,13340,,,,,,,,
옹진군,2,40,4,10,,,,,,,,,,
옹진군,2,50,0,0,2924,9589,,,,,,,,
옹진군,2,50,0,1,1214,7178,,,,,,,,
옹진군,2,50,0,2,1820,9159,,,,,,,,
옹진군,2,50,0,3,2095,13549,,,,,,,,
옹진군,2,50,0,4,2356,21995,,,,,,,,
옹진군,2,50,0,5,2542,31233,,,,,,,,
옹진군,2,50,0,6,2770,34905,,,,,,,,
옹진군,2,50,0,7,2992,,,,,,,,,
옹진군,2,50,0,8,3335,11696,,,,,,,,
옹진군,2,50,0,9,4025,12219,,,,,,,,
옹진군,2,50,0,10,7395,5634,,,,,,,,
옹진군,2,50,1,0,3495,5837,,,,,,,,
옹진군,2,50,1,1,1208,5758,,,,,,,,
옹진군,2,50,1,2,,7612,,,,,,,,
옹진군,2,50,1,3,,10999,,,,,,,,
옹진군,2,50,1,4,,14580,,,,,,,,
옹진군,2,50,1,5,,16259,,,,,,,,
옹진군,2,50,1,6,2800,26643,,,,,,,,
옹진군,2,50,1,7,3002,24741,,,,,,,,
옹진군,2,50,1,8,3339,18138,,,,,,,,
옹진군,2,50,1,9,3910,15282,,,,,,,,
옹진군,2,50,1,10,7116,,,,,,,,,
옹진군,2,50,2,0,,,,,,,,,,
옹진군,2,50,2,10,,,,,,,,,,
옹진군,2,50,3,0,3490,,,,,,,,,
옹진군,2,50,3,1,,11067,,,,,,,,
옹진군,2,50,3,3,,13383,,,,,,,,
옹진군,2,50,3,5,,14747,,,,,,,,
옹진군,2,50,3,6,2792,31114,,,,,,,,
옹진군,2,50,3,7,,25816,,,,,,,,
옹진군,2,50,3,8,3370,,,,,,,,,
옹진군,2,50,3,9,4100,,,,,,,,,
옹진군,2,50,3,10,6400,17391,,,,,,,,
옹진군,2,50,4,0,2650,,,,,,,,,
옹진군,2,50,4,1,1224,,,,,,,,,
옹진군,2,50,4,2,1814,,,,,,,,,
옹진군,2,50,4,3,2097,8640,,,,,,,,
옹진군,2,50,4,4,2356,,,,,,,,,
옹진군,2,50,4,5,2541,16497,,,,,,,,
옹진군,2,50,4,6,2763,22988,,,,,,,,
옹진군,2,50,4,7,2991,26565,,,,,,,,
옹진군,2,50,4,8,3311,8491,,,,,,,,
옹진군,2,50,4,9,4191,10202,,,,,,,,
옹진군,2,50,4,10,,6034,,,,,,,,
옹진군,2,60,0,0,2446,5310,,,,,,,,
옹진군,2,60,0,1,1363,5180,,,,,,,,
옹진군,2,60,0,2,1856,7306,,,,,,,,
옹진군,2,60,0,3,2078,11503,,,,,,,,
옹진군,2,60,0,4,2314,15652,,,,,,,,
옹진군,2,60,0,5,2534,19394,,,,,,,,
옹진군,2,60,0,6,2761,21517,,,,,,,,
옹진군,2,60,0,7,2998,,,,,,,,,
옹진군,2,60,0,8,3319,7529,,,,,,,,
옹진군,2,60,0,9,4120,5287,,,,,,,,
옹진군,2,60,0,10,5877,4342,,,,,,,,
옹진군,2,60,1,0,3242,4642,,,,,,,,
옹진군,2,60,1,1,,4945,,,,,,,,
옹진군,2,60,1,2,,8610,,,,,,,,
옹진군,2,60,1,3,,10274,,,,,,,,
옹진군,2,60,1,5,,14021,,,,,,,,
옹진군,2,60,1,6,2779,16559,,,,,,,,
옹진군,2,60,1,7,3033,28145,,,,,,,,
옹진군,2,60,1,8,3335,24467,,,,,,,,
옹진군,2,60,1,9,4177,16608,,,,,,,,
옹진군,2,60,1,10,,,,,,,,,,
옹진군,2,60,2,0,,,,,,,,,,
옹진군,2,60,2,3,,,,,,,,,,
옹진군,2,60,3,0,2662,,,,,,,,,
옹진군,2,60,3,1,,10702,,,,,,,,
옹진군,2,60,3,2,,10724,,,,,,,,
옹진군,2,60,3,3,,15551,,,,,,,,
옹진군,2,60,3,4,,31695,,,,,,,,
옹진군,2,60,3,5,,,,,,,,,,
옹진군,2,60,3,6,,,,,,,,,,
옹진군,2,60,3,7,,,,,,,,,,
옹진군,2,60,3,8,,13219,,,,,,,,
옹진군,2,60,3,9,,,,,,,,,,
옹진군,2,60,3,10,,,,,,,,,,
옹진군,2,60,4,0,2310,,,,,,,,,
옹진군,2,60,4,1,1404,,,,,,,,,
옹진군,2,60,4,2,1851,,,,,,,,,
옹진군,2,60,4,3,2080,,,,,,,,,
옹진군,2,60,4,4,2314,,,,,,,,,
옹진군,2,60,4,5,2533,,,,,,,,,
옹진군,2,60,4,6,2755,,,,,,,,,
옹진군,2,60,4,7,2979,,,,,,,,,
옹진군,2,60,4,8,3300,5537,,,,,,,,
옹진군,2,60,4,9,,3831,,,,,,,,
옹진군,2,60,4,10,,3932,,,,,,,,
옹진군,2,70,0,0,2101,4123,,,,,,,,
옹진군,2,70,0,1,1273,4887,,,,,,,,
옹진군,2,70,0,2,1859,7899,,,,,,,,
옹진군,2,70,0,3,2027,7956,,,,,,,,
옹진군,2,70,0,4,2318,20732,,,,,,,,
옹진군,2,70,0,5,2542,18718,,,,,,,,
옹진군,2,70,0,6,2709,,,,,,,,,
옹진군,2,70,0,7,,,,,,,,,,
옹진군,2,70,0,8,,4067,,,,,,,,
옹진군,2,70,0,9,,4291,,,,,,,,
옹진군,2,70,0,10,,1940,,,,,,,,
옹진군,2,70,1,0,2568,6390,,,,,,,,
옹진군,2,70,1,1,,6438,,,,,,,,
옹진군,2,70,1,2,,,,,,,,,,
옹진군,2,70,1,3,,,,,,,,,,
옹진군,2,70,1,5,,,,,,,,,,
옹진군,2,70,1,6,,,,,,,,,,
옹진군,2,70,1,7,,,,,,,,,,
옹진군,2,70,1,8,,,,,,,,,,
옹진군,2,70,1,9,,13252,,,,,,,,
옹진군,2,70,1,10,,,,,,,,,,
옹진군,2,70,3,0,,,,,,,,,,
옹진군,2,70,3,1,,,,,,,,,,
옹진군,2,70,3,4,,,,,,,,,,
옹진군,2,70,3,9,,,,,,,,,,
옹진군,2,70,4,0,2074,,,,,,,,,
옹진군,2,70,4,1,1252,,,,,,,,,
옹진군,2,70,4,2,1860,,,,,,,,,
옹진군,2,70,4,3,2029,,,,,,,,,
옹진군,2,70,4,4,2320,,,,,,,,,
옹진군,2,70,4,5,2539,,,,,,,,,
옹진군,2,70,4,6,2700,,,,,,,,,
옹진군,2,70,4,7,,,,,,,,,,
옹진군,2,70,4,9,,3393,,,,,,,,
옹진군,2,70,4,10,,3899,,,,,,,,
옹진군,2,80,0,0,1499,1940,,,,,,,,
옹진군,2,80,0,1,1486,5377,,,,,,,,
옹진군,2,80,0,3,,5509,,,,,,,,
옹진군,2,80,1,0,,,,,,,,,,
옹진군,2,80,1,1,,,,,,,,,,
옹진군,2,80,3,0,,,,,,,,,,
옹진군,2,80,3,1,,,,,,,,,,
옹진군,2,80,4,0,1499,,,,,,,,,
옹진군,2,80,4,1,1486,651,,,,,,,,
옹진군,2,80,4,3,,651,,,,,,,,
전체,0,0,0,0,3008,,,,,,,,,
전체,0,0,0,1,1390,,,,,,,,,
전체,0,0,0,2,1825,,,,,,,,,
전체,0,0,0,3,2078,,,,,,,,,
전체,0,0,0,4,2317,,,,,,,,,
전체,0,0,0,5,2551,643,,,,,,,,
전체,0,0,0,6,2760,643,,,,,,,,
전체,0,0,0,7,3005,,,,,,,,,
전체,0,0,0,8,3349,,,,,,,,,
전체,0,0,0,9,4052,,,,,,,,,
전체,0,0,0,10,7801,,,,,,,,,
전체,0,0,1,0,4130,,,,,,,,,
전체,0,0,1,1,1256,14968,,,,,,,,
전체,0,0,1,2,1819,8926,,,,,,,,
전체,0,0,1,3,2065,7378,,,,,,,,
전체,0,0,1,4,2329,9219,,,,,,,,
전체,0,0,1,5,2548,10028,,,,,,,,
전체,0,0,1,6,2776,10367,,,,,,,,
전체,0,0,1,7,3016,12713,,,,,,,,
전체,0,0,1,8,3366,16642,,,,,,,,
전체,0,0,1,9,4011,20321,,,,,,,,
전체,0,0,1,10,8866,25931,,,,,,,,
전체,0,0,2,0,5009,36774,,,,,,,,
전체,0,0,2,1,1291,29582,,,,,,,,
전체,0,0,2,2,1809,27757,,,,,,,,
전체,0,0,2,3,2080,28946,,,,,,,,
전체,0,0,2,4,2316,21858,,,,,,,,
전체,0,0,2,5,2549,21608,,,,,,,,
전체,0,0,2,6,2771,19596,,,,,,,,
전체,0,0,2,7,3012,18943,,,,,,,,
전체,0,0,2,8,3377,19136,,,,,,,,
전체,0,0,2,9,4121,19084,,,,,,,,
전체,0,0,2,10,6994,29654,,,,,,,,
전체,0,0,3,0,3484,58933,,,,,,,,
전체,0,0,3,1,1335,23814,,,,,,,,
전체,0,0,3,2,1804,16647,,,,,,,,
전체,0,0,3,3,2079,16697,,,,,,,,
전체,0,0,3,4,2318,15985,,,,,,,,
전체,0,0,3,5,2550,16649,,,,,,,,
전체,0,0,3,6,2767,16959,,,,,,,,
전체,0,0,3,7,3006,17903,,,,,,,,
전체,0,0,3,8,3366,19620,,,,,,,,
전체,0,0,3,9,4066,19611,,,,,,,,
전체,0,0,3,10,7132,21434,,,,,,,,
전체,0,0,4,0,2569,28686,,,,,,,,
전체,0,0,4,1,1439,20123,,,,,,,,
전체,0,0,4,2,1829,13362,,,,,,,,
전체,0,0,4,3,2079,14496,,,,,,,,
전체,0,0,4,4,2316,15526,,,,,,,,
전체,0,0,4,5,2552,15630,,,,,,,,
전체,0,0,4,6,2757,15601,,,,,,,,
전체,0,0,4,7,3002,16270,,,,,,,,
전체,0,0,4,8,3327,17642,,,,,,,,
전체,0,0,4,9,4044,19678,,,,,,,,
전체,0,0,4,10,9524,23173,,,,,,,,
전체,0,15,0,0,1836,32667,,,,,,,,
전체,0,15,0,1,1512,10229,,,,,,,,
전체,0,15,0,2,1815,6007,,,,,,,,
전체,0,15,0,3,2091,5637,,,,,,,,
전체,0,15,0,4,2293,7369,,,,,,,,
전체,0,15,0,5,2562,8192,,,,,,,,
전체,0,15,0,6,2767,8638,,,,,,,,
전체,0,15,0,7,3006,11003,,,,,,,,
전체,0,15,0,8,3363,15423,,,,,,,,
전체,0,15,0,9,3876,21729,,,,,,,,
전체,0,15,0,10,,28929,,,,,,,,
전체,0,15,1,0,2748,32574,,,,,,,,
전체,0,15,1,1,,1985,,,,,,,,
전체,0,15,1,2,,1169,,,,,,,,
전체,0,15,1,4,,2575,,,,,,,,
전체,0,15,1,5,,3149,,,,,,,,
전체,0,15,1,6,,4327,,,,,,,,
전체,0,15,1,7,,6684,,,,,,,,
전체,0,15,1,8,,10888,,,,,,,,
전체,0,15,1,9,,11571,,,,,,,,
전체,0,15,1,10,,14257,,,,,,,,
전체,0,15,2,0,2381,18192,,,,,,,,
전체,0,15,2,1,1200,,,,,,,,,
전체,0,15,2,2,1769,9065,,,,,,,,
전체,0,15,2,3,2050,,,,,,,,,
전체,0,15,2,4,2257,,,,,,,,,
전체,0,15,2,5,,,,,,,,,,
전체,0,15,2,6,,,,,,,,,,
전체,0,15,2,7,,,,,,,,,,
전체,0,15,2,8,3348,,,,,,,,,
전체,0,15,2,9,3950,,,,,,,,,
전체,0,15,3,0,1704,,,,,,,,,
전체,0,15,3,1,1334,,,,,,,,,
전체,0,15,3,2,1759,9413,,,,,,,,
전체,0,15,3,3,2055,6348,,,,,,,,
전체,0,15,3,4,2320,5643,,,,,,,,
전체,0,15,3,5,2537,8415,,,,,,,,
전체,0,15,3,6,2744,8549,,,,,,,,
전체,0,15,3,7,3010,,,,,,,,,
전체,0,15,3,8,3393,,,,,,,,,
전체,0,15,3,9,3800,,,,,,,,,
전체,0,15,4,0,1837,13095,,,,,,,,
전체,0,15,4,1,1525,15162,,,,,,,,
전체,0,15,4,2,1816,5238,,,,,,,,
전체,0,15,4,3,2091,4398,,,,,,,,
전체,0,15,4,4,2292,4338,,,,,,,,
전체,0,15,4,5,2565,4843,,,,,,,,
전체,0,15,4,6,2775,9589,,,,,,,,
전체,0,15,4,7,,8470,,,,,,,,
전체,0,15,4,8,,8417,,,,,,,,
전체,0,15,4,9,,8683,,,,,,,,
전체,0,15,4,10,,9947,,,,,,,,
전체,0,20,0,0,2031,16895,,,,,,,,
전체,0,20,0,1,1445,1931,,,,,,,,
전체,0,20,0,2,1819,1123,,,,,,,,
전체,0,20,0,3,2078,2561,,,,,,,,
전체,0,20,0,4,2292,3107,,,,,,,,
전체,0,20,0,5,2543,4082,,,,,,,,
전체,0,20,0,6,2761,5869,,,,,,,,
전체,0,20,0,7,2999,14623,,,,,,,,
전체,0,20,0,8,3358,,,,,,,,,
전체,0,20,0,9,3999,,,,,,,,,
전체,0,20,0,10,8913,,,,,,,,,
전체,0,20,1,0,3192,,,,,,,,,
전체,0,20,1,1,1325,9740,,,,,,,,
전체,0,20,1,2,1808,7532,,,,,,,,
전체,0,20,1,3,2105,6403,,,,,,,,
전체,0,20,1,4,2318,9732,,,,,,,,
전체,0,20,1,5,2534,14036,,,,,,,,
전체,0,20,1,6,2754,18905,,,,,,,,
전체,0,20,1,7,2988,21253,,,,,,,,
전체,0,20,1,8,3366,22272,,,,,,,,
전체,0,20,1,9,4016,23243,,,,,,,,
전체,0,20,1,10,10168,27219,,,,,,,,
전체,0,20,2,0,3126,41220,,,,,,,,
전체,0,20,2,1,1303,25325,,,,,,,,
전체,0,20,2,2,1805,22317,,,,,,,,
전체,0,20,2,3,2085,23407,,,,,,,,
전체,0,20,2,4,2311,17948,,,,,,,,
전체,0,20,2,5,2549,20097,,,,,,,,
전체,0,20,2,6,2766,16312,,,,,,,,
전체,0,20,2,7,3009,17873,,,,,,,,
전체,0,20,2,8,3365,24968,,,,,,,,
전체,0,20,2,9,4034,33343,,,,,,,,
전체,0,20,2,10,5507,37307,,,,,,,,
전체,0,20,3,0,2192,66786,,,,,,,,
전체,0,20,3,1,1344,19238,,,,,,,,
전체,0,20,3,2,1791,11786,,,,,,,,
전체,0,20,3,3,2079,14378,,,,,,,,
전체,0,20,3,4,2308,13941,,,,,,,,
전체,0,20,3,5,2543,15376,,,,,,,,
전체,0,20,3,6,2764,15799,,,,,,,,
전체,0,20,3,7,3004,17857,,,,,,,,
전체,0,20,3,8,3354,19752,,,,,,,,
전체,0,20,3,9,3979,19262,,,,,,,,
전체,0,20,3,10,11010,22680,,,,,,,,
전체,0,20,4,0,1924,31778,,,,,,,,
전체,0,20,4,1,1515,15455,,,,,,,,
전체,0,20,4,2,1822,10200,,,,,,,,
전체,0,20,4,3,2078,14029,,,,,,,,
전체,0,20,4,4,2285,15628,,,,,,,,
전체,0,20,4,5,2542,16813,,,,,,,,
전체,0,20,4,6,2757,17982,,,,,,,,
전체,0,20,4,7,2985,19709,,,,,,,,
전체,0,20,4,8,3359,20572,,,,,,,,
전체,0,20,4,9,3979,21907,,,,,,,,
전체,0,20,4,10,9893,26281,,,,,,,,
전체,0,30,0,0,2955,38835,,,,,,,,
전체,0,30,0,1,1357,7416,,,,,,,,
전체,0,30,0,2,1830,5681,,,,,,,,
전체,0,30,0,3,2092,5592,,,,,,,,
전체,0,30,0,4,2313,8473,,,,,,,,
전체,0,30,0,5,2542,12672,,,,,,,,
전체,0,30,0,6,2763,21141,,,,,,,,
전체,0,30,0,7,2997,27029,,,,,,,,
전체,0,30,0,8,3355,27122,,,,,,,,
전체,0,30,0,9,4053,30533,,,,,,,,
전체,0,30,0,10,7472,37727,,,,,,,,
전체,0,30,1,0,3668,44164,,,,,,,,
전체,0,30,1,1,1280,19065,,,,,,,,
전체,0,30,1,2,1805,13951,,,,,,,,
전체,0,30,1,3,2083,12703,,,,,,,,
전체,0,30,1,4,2328,10840,,,,,,,,
전체,0,30,1,5,2548,11604,,,,,,,,
전체,0,30,1,6,2769,15219,,,,,,,,
전체,0,30,1,7,3003,19673,,,,,,,,
전체,0,30,1,8,3360,23562,,,,,,,,
전체,0,30,1,9,4016,26513,,,,,,,,
전체,0,30,1,10,9505,30373,,,,,,,,
전체,0,30,2,0,4352,40681,,,,,,,,
전체,0,30,2,1,1315,35269,,,,,,,,
전체,0,30,2,2,1816,33498,,,,,,,,
전체,0,30,2,3,2084,32874,,,,,,,,
전체,0,30,2,4,2319,24685,,,,,,,,
전체,0,30,2,5,2548,21893,,,,,,,,
전체,0,30,2,6,2774,21379,,,,,,,,
전체,0,30,2,7,3012,21581,,,,,,,,
전체,0,30,2,8,3379,28623,,,,,,,,
전체,0,30,2,9,4111,33115,,,,,,,,
전체,0,30,2,10,6239,43471,,,,,,,,
전체,0,30,3,0,3072,75944,,,,,,,,
전체,0,30,3,1,1381,24939,,,,,,,,
전체,0,30,3,2,1810,19352,,,,,,,,
전체,0,30,3,3,2080,17426,,,,,,,,
전체,0,30,3,4,2316,16266,,,,,,,,
전체,0,30,3,5,2548,17469,,,,,,,,
전체,0,30,3,6,2766,17549,,,,,,,,
전체,0,30,3,7,3006,18100,,,,,,,,
전체,0,30,3,8,3360,19731,,,,,,,,
전체,0,30,3,9,4050,20977,,,,,,,,
전체,0,30,3,10,6778,23927,,,,,,,,
전체,0,30,4,0,2637,31818,,,,,,,,
전체,0,30,4,1,1320,21990,,,,,,,,
전체,0,30,4,2,1855,14411,,,,,,,,
전체,0,30,4,3,2098,14595,,,,,,,,
전체,0,30,4,4,2312,16411,,,,,,,,
전체,0,30,4,5,2539,17691,,,,,,,,
전체,0,30,4,6,2760,19213,,,,,,,,
전체,0,30,4,7,2986,20856,,,,,,,,
전체,0,30,4,8,3339,22063,,,,,,,,
전체,0,30,4,9,4038,24352,,,,,,,,
전체,0,30,4,10,10622,28259,,,,,,,,
전체,0,40,0,0,3627,37925,,,,,,,,
전체,0,40,0,1,1262,14003,,,,,,,,
전체,0,40,0,2,1821,11214,,,,,,,,
전체,0,40,0,3,2081,9038,,,,,,,,
전체,0,40,0,4,2337,8042,,,,,,,,
전체,0,40,0,5,2557,9110,,,,,,,,
전체,0,40,0,6,2760,12801,,,,,,,,
전체,0,40,0,7,3008,18569,,,,,,,,
전체,0,40,0,8,3348,24371,,,,,,,,
전체,0,40,0,9,4056,29813,,,,,,,,
전체,0,40,0,10,7541,35487,,,,,,,,
전체,0,40,1,0,4335,38883,,,,,,,,
전체,0,40,1,1,1241,19867,,,,,,,,
전체,0,40,1,2,1814,15547,,,,,,,,
전체,0,40,1,3,2073,19568,,,,,,,,
전체,0,40,1,4,2329,14676,,,,,,,,
전체,0,40,1,5,2552,9985,,,,,,,,
전체,0,40,1,6,2783,8866,,,,,,,,
전체,0,40,1,7,3018,11527,,,,,,,,
전체,0,40,1,8,3367,16438,,,,,,,,
전체,0,40,1,9,4016,21662,,,,,,,,
전체,0,40,1,10,8908,27529,,,,,,,,
전체,0,40,2,0,6163,38065,,,,,,,,
전체,0,40,2,1,1254,34218,,,,,,,,
전체,0,40,2,2,1789,32058,,,,,,,,
전체,0,40,2,3,2063,31581,,,,,,,,
전체,0,40,2,4,2331,28070,,,,,,,,
전체,0,40,2,5,2550,25531,,,,,,,,
전체,0,40,2,6,2771,23388,,,,,,,,
전체,0,40,2,7,3020,21475,,,,,,,,
전체,0,40,2,8,3398,19851,,,,,,,,
전체,0,40,2,9,4188,21580,,,,,,,,
전체,0,40,2,10,7185,32512,,,,,,,,
전체,0,40,3,0,4062,65891,,,,,,,,
전체,0,40,3,1,1262,26941,,,,,,,,
전체,0,40,3,2,1814,24549,,,,,,,,
전체,0,40,3,3,2085,21902,,,,,,,,
전체,0,40,3,4,2325,24006,,,,,,,,
전체,0,40,3,5,2552,22923,,,,,,,,
전체,0,40,3,6,2767,21069,,,,,,,,
전체,0,40,3,7,3009,19114,,,,,,,,
전체,0,40,3,8,3370,21256,,,,,,,,
전체,0,40,3,9,4078,17856,,,,,,,,
전체,0,40,3,10,6943,19211,,,,,,,,
전체,0,40,4,0,3053,29587,,,,,,,,
전체,0,40,4,1,1271,22763,,,,,,,,
전체,0,40,4,2,1831,22192,,,,,,,,
전체,0,40,4,3,2081,19052,,,,,,,,
전체,0,40,4,4,2341,15681,,,,,,,,
전체,0,40,4,5,2558,13504,,,,,,,,
전체,0,40,4,6,2757,13218,,,,,,,,
전체,0,40,4,7,3007,14587,,,,,,,,
전체,0,40,4,8,3326,16928,,,,,,,,
전체,0,40,4,9,4028,19739,,,,,,,,
전체,0,40,4,10,8653,24096,,,,,,,,
전체,0,50,0,0,3603,33468,,,,,,,,
전체,0,50,0,1,1250,14351,,,,,,,,
전체,0,50,0,2,1825,10712,,,,,,,,
전체,0,50,0,3,2079,16297,,,,,,,,
전체,0,50,0,4,2341,12083,,,,,,,,
전체,0,50,0,5,2558,7945,,,,,,,,
전체,0,50,0,6,2758,7506,,,,,,,,
전체,0,50,0,7,3009,10192,,,,,,,,
전체,0,50,0,8,3346,15549,,,,,,,,
전체,0,50,0,9,4043,23389,,,,,,,,
전체,0,50,0,10,7824,31206,,,,,,,,
전체,0,50,1,0,4321,35053,,,,,,,,
전체,0,50,1,1,1238,16083,,,,,,,,
전체,0,50,1,2,1816,13139,,,,,,,,
전체,0,50,1,3,2062,16908,,,,,,,,
전체,0,50,1,4,2334,11961,,,,,,,,
전체,0,50,1,5,2545,7901,,,,,,,,
전체,0,50,1,6,2779,7298,,,,,,,,
전체,0,50,1,7,3023,9116,,,,,,,,
전체,0,50,1,8,3375,12673,,,,,,,,
전체,0,50,1,9,4009,16223,,,,,,,,
전체,0,50,1,10,8378,22762,,,,,,,,
전체,0,50,2,0,6820,34072,,,,,,,,
전체,0,50,2,1,1255,27872,,,,,,,,
전체,0,50,2,2,1816,26380,,,,,,,,
전체,0,50,2,3,2061,28773,,,,,,,,
전체,0,50,2,4,2338,22192,,,,,,,,
전체,0,50,2,5,2538,21624,,,,,,,,
전체,0,50,2,6,2776,19073,,,,,,,,
전체,0,50,2,7,3005,18489,,,,,,,,
전체,0,50,2,8,3378,16766,,,,,,,,
전체,0,50,2,9,4214,16413,,,,,,,,
전체,0,50,2,10,7783,26975,,,,,,,,
전체,0,50,3,0,4376,51665,,,,,,,,
전체,0,50,3,1,1248,23204,,,,,,,,
전체,0,50,3,2,1804,20912,,,,,,,,
전체,0,50,3,3,2075,19996,,,,,,,,
전체,0,50,3,4,2338,21965,,,,,,,,
전체,0,50,3,5,2559,16849,,,,,,,,
전체,0,50,3,6,2770,23375,,,,,,,,
전체,0,50,3,7,3004,19078,,,,,,,,
전체,0,50,3,8,3371,20851,,,,,,,,
전체,0,50,3,9,4076,17121,,,,,,,,
전체,0,50,3,10,7220,14668,,,,,,,,
전체,0,50,4,0,3021,24901,,,,,,,,
전체,0,50,4,1,1256,19277,,,,,,,,
전체,0,50,4,2,1839,17645,,,,,,,,
전체,0,50,4,3,2082,16465,,,,,,,,
전체,0,50,4,4,2342,17174,,,,,,,,
전체,0,50,4,5,2559,12662,,,,,,,,
전체,0,50,4,6,2756,10014,,,,,,,,
전체,0,50,4,7,3009,10476,,,,,,,,
전체,0,50,4,8,3323,12100,,,,,,,,
전체,0,50,4,9,4027,14106,,,,,,,,
전체,0,50,4,10,9050,17717,,,,,,,,
전체,0,60,0,0,2949,29829,,,,,,,,
전체,0,60,0,1,1284,11381,,,,,,,,
전체,0,60,0,2,1846,9042,,,,,,,,
전체,0,60,0,3,2091,13411,,,,,,,,
전체,0,60,0,4,2312,9651,,,,,,,,
전체,0,60,0,5,2546,6766,,,,,,,,
전체,0,60,0,6,2762,6703,,,,,,,,
전체,0,60,0,7,2999,8503,,,,,,,,
전체,0,60,0,8,3345,12024,,,,,,,,
전체,0,60,0,9,4082,17278,,,,,,,,
전체,0,60,0,10,9254,25718,,,,,,,,
전체,0,60,1,0,4123,29824,,,,,,,,
전체,0,60,1,1,1226,10682,,,,,,,,
전체,0,60,1,2,1820,9912,,,,,,,,
전체,0,60,1,3,2063,6450,,,,,,,,
전체,0,60,1,4,2336,5850,,,,,,,,
전체,0,60,1,5,2554,6381,,,,,,,,
전체,0,60,1,6,2786,7808,,,,,,,,
전체,0,60,1,7,3017,9870,,,,,,,,
전체,0,60,1,8,3354,12538,,,,,,,,
전체,0,60,1,9,4000,14718,,,,,,,,
전체,0,60,1,10,9811,19391,,,,,,,,
전체,0,60,2,0,5015,30402,,,,,,,,
전체,0,60,2,1,1256,21137,,,,,,,,
전체,0,60,2,2,1829,22961,,,,,,,,
전체,0,60,2,3,2078,23885,,,,,,,,
전체,0,60,2,4,2314,15412,,,,,,,,
전체,0,60,2,5,2555,15522,,,,,,,,
전체,0,60,2,6,2778,13915,,,,,,,,
전체,0,60,2,7,3019,12948,,,,,,,,
전체,0,60,2,8,3386,13441,,,,,,,,
전체,0,60,2,9,4134,13904,,,,,,,,
전체,0,60,2,10,6577,22323,,,,,,,,
전체,0,60,3,0,3572,46096,,,,,,,,
전체,0,60,3,1,1288,14529,,,,,,,,
전체,0,60,3,2,1826,14532,,,,,,,,
전체,0,60,3,3,2080,14793,,,,,,,,
전체,0,60,3,4,2317,8800,,,,,,,,
전체,0,60,3,5,2550,9278,,,,,,,,
전체,0,60,3,6,2764,11337,,,,,,,,
전체,0,60,3,7,3009,11674,,,,,,,,
전체,0,60,3,8,3369,12459,,,,,,,,
전체,0,60,3,9,4091,10588,,,,,,,,
전체,0,60,3,10,8089,11377,,,,,,,,
전체,0,60,4,0,2618,17368,,,,,,,,
전체,0,60,4,1,1296,13479,,,,,,,,
전체,0,60,4,2,1849,12889,,,,,,,,
전체,0,60,4,3,2093,9633,,,,,,,,
전체,0,60,4,4,2311,8815,,,,,,,,
전체,0,60,4,5,2546,8954,,,,,,,,
전체,0,60,4,6,2759,9766,,,,,,,,
전체,0,60,4,7,2992,10441,,,,,,,,
전체,0,60,4,8,3326,11524,,,,,,,,
전체,0,60,4,9,4149,12587,,,,,,,,
전체,0,60,4,10,11101,15241,,,,,,,,
전체,0,70,0,0,2389,24084,,,,,,,,
전체,0,70,0,1,1330,8118,,,,,,,,
전체,0,70,0,2,1872,7349,,,,,,,,
전체,0,70,0,3,2037,5427,,,,,,,,
전체,0,70,0,4,2308,5427,,,,,,,,
전체,0,70,0,5,2548,5961,,,,,,,,
전체,0,70,0,6,2748,7326,,,,,,,,
전체,0,70,0,7,2999,9316,,,,,,,,
전체,0,70,0,8,3336,12437,,,,,,,,
전체,0,70,0,9,4124,17240,,,,,,,,
전체,0,70,0,10,13213,21219,,,,,,,,
전체,0,70,1,0,3344,22776,,,,,,,,
전체,0,70,1,1,1200,6739,,,,,,,,
전체,0,70,1,2,1917,5683,,,,,,,,
전체,0,70,1,3,2008,4207,,,,,,,,
전체,0,70,1,4,2328,4870,,,,,,,,
전체,0,70,1,5,2568,5979,,,,,,,,
전체,0,70,1,6,2779,7210,,,,,,,,
전체,0,70,1,7,3016,9194,,,,,,,,
전체,0,70,1,8,3340,11021,,,,,,,,
전체,0,70,1,9,4017,12672,,,,,,,,
전체,0,70,1,10,8135,16545,,,,,,,,
전체,0,70,2,0,3686,41965,,,,,,,,
전체,0,70,2,1,,18953,,,,,,,,
전체,0,70,2,2,,11958,,,,,,,,
전체,0,70,2,3,2015,12376,,,,,,,,
전체,0,70,2,4,,13196,,,,,,,,
전체,0,70,2,5,,11742,,,,,,,,
전체,0,70,2,6,,9776,,,,,,,,
전체,0,70,2,7,3008,11731,,,,,,,,
