cus_tpc,ag_cnm,sex_dsc,jobnm,waa_provnm,gen_cwnm,sal_gugan,sum_sal,nps_am,mil_am,tp_am,geps_am,rvgtp_bac,rvgtp_bcsr_isrfe_aam,dffm_bac,ts_bac,be_bac,dffm_bcsr_isrfe_aam,frnd_bac,hh_am,gagye_am,dambo_am,gagye_ovd,dambo_ovd,jutaek_bac,sinyoung_bac,gita_bac,ejubi_bac,jungdogem_bac,jangem_bac,jutaekdambo_bac,jensaejagem_bac,jutaekgita_bac,woorsy_bac,gitasiny_bac,gitadambo_bac,jutaek_ovd,sinyoung_ovd,gita_ovd,ejubi_ovd,jungdogem_ovd,jangem_ovd,jutaekdambo_ovd,jensaejagem_ovd,jutaekgita_ovd,woorsy_ovd,gitasiny_ovd,gitadambo_ovd,ccd_us_cn,crdsel_us_cn,ocepay_us_cn,dome_ocepay_us_cn,fr_ocepay_us_cn,ist_us_cn,nint_ist_us_cn,chsv_us_cn,cdln_us_cn,chk_cd_us_cn,chk_cd_ocepay_us_cn,dome_chk_cd_ocepay_us_cn,fr_chk_cd_ocepay_us_cn,ltpy_traf_us_cn,hips_us_cn,msf_cd_us_am,fam_cd_us_am,ccd_us_am,crdsel_us_am,ocepay_us_am,dome_ocepay_us_am,fr_ocepay_us_am,ist_us_am,nint_ist_us_am,chsv_us_am,cdln_us_am,chk_cd_us_am,chk_cd_ocepay_us_am,dome_chk_cd_ocepay_us_am,fr_chk_cd_ocepay_us_am,ltpy_traf_us_am,hips_us_am
1,60대,1,일반공무원,울산,울주군,200만원미만,61867.9823,262552.4779,0,0,137900.177,313716.8142,132743.3628,234513.2743,114006.3805,164999.1327,0,2558304.044,371150.4425,3591028.982,1238938.053,0,0,1238938.053,2352090.929,0,0,0,1238938.053,0,0,0,1721238.938,630851.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,8.140117973,8.073746292,7.882005867,7.40412977,0,0.191740398,0.182153381,0.064896752,0.001474929,5.00442477,5.00442477,5.00442477,0,0.33333331,0.171091434,520892.587,16478.00221,400925.1394,349103.6055,282201.5059,262020.0096,0,66902.09956,59688.81047,41644.54277,10176.99115,136445.4499,136445.4499,136445.4499,0,2895.4941,789.218289
1,40대,2,교직원,경기,평택시,200만원미만,84761.68493,9566.958904,0,23835.61644,0,993866.6849,135501.3699,2939726.027,435932.8877,904730.2959,0,2440367.877,458921.7808,6344240.096,6038549.51,0,0,6037003.622,305690.5863,1545.887671,0,1015610.959,4880241.978,9643.835616,131506.8493,0,54794.52055,250896.0658,1545.887671,0,0,0,0,0,0,0,0,0,0,0,0,4.450913249,4.446347038,4.312100463,3.70730594,0.038356159,0.134246578,0.127168948,0.002739721,0.001826479,5.595433781,5.595433781,5.585616433,0.009817351,0.109360721,0.035388123,304792.4158,292.561644,165448.2911,157019.0674,130978.7779,113639.221,1424.883333,26040.2895,23331.77192,1716.894977,6712.328767,145993.1155,145993.1155,145637.2747,355.840868,1076.646119,256.004566
1,60대,1,일반공무원,울산,남구,500만원이상,8006379.554,1658,0,0,13295075.38,3916801.615,550769.2308,3804406.2,5397120.538,4019727.692,338,24205868.37,2456954.923,24521767.77,12354923.08,0,0,9585692.308,12166844.69,2769230.769,0,0,1386615.385,8199076.923,0,0,8741538.462,3425306.231,2769230.769,0,0,0,0,0,0,0,0,0,0,0,0,12.11410254,12.05256408,11.83205126,11.19871792,0.001282046,0.220512785,0.212820492,0.061538446,0,10.17179486,10.17179486,10.17179486,0,0.632051323,0.103846154,853488.8833,32427.40385,533098.6667,465265.3333,382525.6936,350655.2346,13.848718,82739.63974,64047.65256,67833.33333,0,352817.6205,352817.6205,352817.6205,0,5707.230769,662.948718
3,50대,1,개인사업자,전남,광양시,500만원이상,10888505.75,3496356.833,0,0,0,3146000,1790000,0,2607569.933,322345.6333,0,42782881.4,1812666.667,23041602.77,21864666.67,0,0,1531333.333,1176936.1,20333333.33,0,0,1531333.333,0,0,0,0,1176936.1,20333333.33,0,0,0,0,0,0,0,0,0,0,0,0,18.35277775,18.3347222,17.98333333,16.38194443,0,0.35138885,0.294444383,0.01805555,0,4.572222233,4.572222233,4.572222233,0,0.102777783,1.615277767,839865.9861,0,1118675.496,1107981.051,731324.2556,683898.9681,0,376656.7958,275353.1847,10694.44444,0,317009.2667,317009.2667,317009.2667,0,3484.180556,10879.59722
1,50대,1,일반공무원,경기,시흥시,500만원이상,6012605.82,44751.71171,0,0,0,1598927.964,2055135.135,1121834.306,3688342.099,1718459.613,49398.91892,12973694.68,1101262.342,53707708.92,16981849.36,0,0,15405272.78,36725859.56,1576576.577,0,2626936.937,6368649.315,6049326.171,360360.3604,0,26319409.95,10406449.6,1576576.577,0,0,0,0,0,0,0,0,0,0,0,0,18.52327333,18.48048053,18.19444444,17.45270269,0.041291279,0.286035991,0.265014991,0.042042036,0.000750748,10.93543544,10.93543544,10.93393394,0.001501495,0.885885865,0.896396405,912386.1209,12855,624527.2117,579579.7643,490635.5405,472079.988,1134.051051,88944.22372,70983.71096,38791.29129,6156.156156,300713.9092,300713.9092,300417.3641,296.545045,10516.08108,3032.882883
1,50대,2,개인사업자,서울,영등포구,200만원미만,3512.731148,14847.83607,0,0,0,702589.4525,0,442739.4754,108657.2492,109119.2787,0,1705204.872,298786.8852,1934256.403,1934256.403,0,0,1934256.403,0,0,129836.0656,79573.77049,0,1724846.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262295069,2.257377036,2.163661207,2.162568311,0.001092895,0.093715836,0.085792338,0.003825134,0.001092892,1.327322393,1.327322393,1.32704917,0.000273223,0.139071039,0.003825131,118445.7355,1191.41694,100515.235,90583.54098,64683.71312,64606.15492,77.558197,25899.82787,19794.28743,2281.420765,7650.273224,34052.62596,34052.62596,34014.82623,37.799727,1386.877049,27.540984
1,40대,2,교사,대전,유성구,500만원이상,7907283.175,53391.84466,0,821990.9709,844420.9709,3024964.961,459805.8252,554348.5049,639029.1262,984992.3884,0,8118336.505,1792718.447,43410943.5,12727378.64,0,0,5863300.971,30683564.86,6864077.67,0,0,1486213.592,1668349.515,2708737.864,0,23239039.55,7444525.311,6864077.67,0,0,0,0,0,0,0,0,0,0,0,0,9.272653757,9.262135951,9.009708748,8.078478971,0.011326854,0.252427194,0.24110033,0.009708748,0.000809058,7.42556634,7.42556634,7.343851126,0.081715204,0.212783155,0.226537204,662490.7961,0,423115.1375,391043.9401,322738.6497,290311.4684,1311.093042,68305.29045,59270.78884,13139.15858,18932.03884,239375.6586,239375.6586,239057.8026,317.855987,1817.378641,617.168285
1,40대,2,농축임어업인,대구,북구,200만원미만,8798.326531,25140.81633,0,0,0,1627326.531,0,1020408.163,25297.14286,0,0,3738994.398,907428.5714,1003205.337,1003205.337,0,0,513409.4184,0,489795.9184,0,0,0,513409.4184,0,0,0,0,489795.9184,0,0,0,0,0,0,0,0,0,0,0,0,3.880952367,3.874149653,3.723639449,2.815476194,0.010204071,0.150510194,0.147108847,0.005952378,0.000850337,4.329081612,4.329081612,4.328231276,0.000850337,0.109693867,0.079931969,241673.1497,0,133428.5255,129636.0085,102527.7942,84535.35119,1031.859694,27108.21429,25872.67007,1496.598639,2295.918367,108244.6242,108244.6242,107792.7415,451.882653,1510.918367,281.921769
1,40대,1,군인/군무원,충남,논산시,500만원미만,4514896.836,5359.402985,883881.0448,0,0,2349328.836,215522.3881,14925.37313,434477.6119,162824.3731,0,4818737.836,1480746.269,29448929.07,3772883.522,0,0,3772883.522,25676045.55,0,0,0,2908256.657,864626.8657,0,0,20272229.7,5403815.851,0,0,0,0,0,0,0,0,0,0,0,0,0,11.28233833,11.22139302,11.04353234,8.893034836,0.00621891,0.177860687,0.169154239,0.046019896,0.014925358,13.79228855,13.79228855,13.78109452,0.01119403,0.110696507,0.181592045,766385.1517,0,455583.0187,352075.556,311456.4254,257988.8296,-1346.394279,40619.1306,35596.66791,32985.07463,70522.38806,310802.1331,310802.1331,309915.5336,886.599502,1109.502488,1988.843284
1,40대,2,기타직업군,경기,광주시,500만원이상,11107972.25,1044480,0,0,0,250000,0,0,0,0,0,3602135.25,250000,26666213.25,24738399.5,0,0,24738399.5,1927813.75,0,0,0,0,24738399.5,0,0,0,1927813.75,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11.54166675,11.1666665,11.1666665,0,0.37500025,0.35416675,0.41666675,0.0416665,2.22916675,2.22916675,2.22916675,0,0,0,2237111.104,0,2174977.938,577061.2708,330380.0833,330380.0833,0,246681.1875,240139.5208,1160416.667,437500,62133.16667,62133.16667,62133.16667,0,0,0
3,70대이상,1,개인사업자,인천,부평구,200만원미만,16099.87002,562551.7418,4215.355286,0,0,723979.7383,165451.2816,1351947.849,2494444.983,875058.2738,537867.331,4017093.344,551725.4159,7029902.3,6961547.896,0,0,2475090.491,68354.40381,4486457.405,0,0,526272.435,1363602.987,0,585215.0693,0,68354.40381,4486457.405,0,0,0,0,0,0,0,0,0,0,0,0,2.452339685,2.43269786,2.347125932,2.325895428,0.001588677,0.085571913,0.075245513,0.018630851,0.001010975,0.63900924,0.63900924,0.638937028,0.000072212,0.06058636,0.04831022,127361.1255,525.039717,129571.9075,114621.0121,86265.98924,85353.2253,43.927715,28355.02282,24196.16306,10690.3524,4260.543039,19851.66522,19851.66522,19848.45364,3.211583,604.181109,253.466205
1,60대,1,일반공무원,전남,광양시,300만원미만,2553214.667,168260,0,0,25077065,1476666.667,0,0,2002778.778,86018.94444,0,16511484.39,1476666.667,7819291.167,5555555.556,0,0,5555555.556,2263735.611,0,0,0,0,0,5555555.556,0,0,2263735.611,0,0,0,0,0,0,0,0,0,0,0,0,0,7.935185222,7.921296333,7.722222222,6.995370333,0,0.199074056,0.194444444,0.013888889,0,3.990740722,3.990740722,3.990740722,0,0.171296333,1.217592611,533748.6435,0,366718.6204,362551.9537,289864.5926,269716.0417,0,72687.36111,67131.80556,4166.666667,0,167030.0231,167030.0231,167030.0231,0,1528.472222,36261.71296
1,30대,2,군인/군무원,경기,양주시,400만원미만,3376314.4,0,0,0,0,2892000,0,0,0,0,0,3166780,1088000,13292932.8,0,0,0,0,13292932.8,0,0,0,0,0,0,0,4892932.8,8400000,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,2.15,2.0833334,0.6,0,0.0666666,0.0666666,0,0,15.3666666,15.3666666,15.3666666,0,0,0,434988.0667,0,91532.06667,91532.06667,69888.9,19408.16667,0,21643.16667,21643.16667,0,0,343456,343456,343456,0,0,0
1,50대,2,교사,경북,칠곡군,200만원미만,53737.68966,0,0,0,328493.7931,962758.6207,0,4949986.207,1028418.621,0,0,2121503.966,921379.3103,4655172.414,3448275.862,0,0,3448275.862,1206896.552,0,0,0,0,3448275.862,0,0,1206896.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.721264379,4.721264379,4.571839103,2.201149448,0,0.149425241,0.149425241,0,0,3.03735631,3.03735631,3.03735631,0,0.074712621,0.74137931,221013.431,0,131994.2845,131994.2845,101402.2874,50279.56897,0,30591.99713,30591.99713,0,0,89019.14655,89019.14655,89019.14655,0,276.293103,5557.471264
1,50대,2,일반공무원,부산,부산진구,500만원이상,7235601.625,0,0,0,5241127.5,1506358.75,2737500,375000,1375000,156575.875,0,5297054.5,1881358.75,53420577.88,28125000,0,0,0,25295577.88,28125000,0,0,0,0,0,0,8500000,16795577.88,28125000,0,0,0,0,0,0,0,0,0,0,0,0,11.36458325,11.36458325,10.84375,10.8125,0.031249875,0.52083325,0.5,0,0,3.979166625,3.979166625,3.979166625,0,0.645833375,1.65625,491834.0625,0,388194.9896,388194.9896,273254.3125,271377.6667,1876.645833,114940.6771,106919.8438,0,0,103639.0729,103639.0729,103639.0729,0,8272.083333,5850.625
1,50대,2,교사,충북,옥천군,400만원미만,3542589,0,0,0,0,5550000,0,0,0,0,0,1307210,5550000,17900000,0,0,0,0,17900000,0,0,0,0,0,0,0,17900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.416667,2.416667,2.333333,2.333333,0,0.083333,0,0,0,27,27,27,0,0,0,1045303.333,0,315279.1667,315279.1667,190279.1667,190279.1667,0,125000,0,0,0,730024.1667,730024.1667,730024.1667,0,0,0
1,50대,1,경찰공무원,강원,평창군,500만원미만,4509136,0,0,0,0,680000,0,0,0,0,0,6484241.75,680000,30255107.75,0,0,0,0,30255107.75,0,0,0,0,0,0,0,10805000,19450107.75,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08333325,15.08333325,14.72916675,14.72916675,0,0.35416675,0.35416675,0,0,12.66666675,12.66666675,12.66666675,0,0,0.5625,1223027.292,0,675287.5,675287.5,563600.4167,563600.4167,0,111687.0833,111687.0833,0,0,547739.7917,547739.7917,547739.7917,0,0,4000
1,60대,1,교사,인천,부평구,500만원미만,4405629.077,174036.9231,0,0,27070110.77,1941538.462,0,4153846.154,456409.6923,0,0,12427924.46,1864615.385,13643326.69,4456793,0,0,4456793,9186533.692,0,0,0,0,4456793,0,0,9076923.077,109610.6154,0,0,0,0,0,0,0,0,0,0,0,0,0,12.70512823,12.70512823,12.46153839,12.46153839,0,0.243589692,0.211538385,0,0,6.634615308,6.634615308,6.634615308,0,1.474359,0.025641,599198.4936,0,447848.7949,447848.7949,296235.3974,296235.3974,0,151613.3974,27895.44872,0,0,151349.6987,151349.6987,151349.6987,0,13150.83333,246.153846
1,20대,1,회사원,경북,울진군,300만원미만,2429250.611,0,0,0,0,2708777.778,977777.7778,0,1443028.889,0,0,4995899.889,2355444.444,30324168.61,0,0,0,0,30324168.61,0,0,0,0,0,0,0,3333333.333,26990835.28,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46759256,11.46759256,11.20833333,11.17129628,0.037037056,0.259259222,0.254629556,0,0,13.96296294,13.96296294,13.95833333,0.004629611,0.162037,0.032407389,640981.5833,0,365475.5231,365475.5231,316019.4954,314669.5509,1349.944444,49456.02778,35714.96296,0,0,275506.0602,275506.0602,275426.2037,79.856482,879.398148,304.166667
1,60대,2,일반공무원,충남,예산군,200만원미만,130609.8611,352611.1111,0,0,531579.7222,4756759.111,1272222.222,3040312.25,1082176.167,475397.1667,1750000,6184665.806,1765004.167,3142388.111,3142388.111,0,0,3142388.111,0,0,0,0,0,3142388.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055555556,6.053240722,5.893518528,4.831018556,0,0.15972225,0.152777778,0,0.002314806,4.983796361,4.983796361,4.983796361,0,0.261574083,0.041666667,308332.0694,0,192191.5509,184089.6991,145470.3171,121839.5301,0,38619.38194,35505.74769,0,8101.851852,116140.5185,116140.5185,116140.5185,0,3012.731481,342.708333
1,60대,1,회사원,부산,남구,400만원미만,3465076.423,3635182.692,1807758.462,1386079.231,3508833.077,1936160,0,1538461.538,2199171.962,382336.7692,0,14287143.62,612313.8462,22209343.35,17642442.92,0,0,17642442.92,4566900.423,0,0,0,1923076.923,15719366,0,0,1300000,3266900.423,0,0,0,0,0,0,0,0,0,0,0,0,0,9.701923038,9.567307654,9.272435885,7.192307692,0,0.294871846,0.266025654,0.134615385,0,3.461538462,3.461538462,3.461538462,0,0.403846154,0.400641038,591212.0256,0,529173.1667,451833.4231,278122.8237,233068.1346,0,173710.5994,152438.3974,77339.74359,0,62038.85897,62038.85897,62038.85897,0,8028.717949,2294.230769
1,20대,2,기타직업군,울산,동구,300만원미만,2177493.5,0,0,0,0,4610000,0,0,0,0,0,1122821.5,110000,35000000,35000000,0,0,35000000,0,0,0,0,0,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3333335,18.3333335,17.6666665,17.6666665,0,0.6666665,0.6666665,0,0,4.5833335,4.5833335,4.0416665,0.5416665,0.25,0,513294.7917,0,441752.2917,441752.2917,361342.0417,361342.0417,0,80410.25,80410.25,0,0,71542.5,71542.5,61462.75,10079.75,625,0
1,50대,2,경찰공무원,경남,창원시,500만원미만,4137327.4,0,0,0,0,13084000,0,600000,980000,1847709,0,29472325.4,2084000,39206381.4,1058000,0,0,1058000,38148381.4,0,0,0,0,1058000,0,0,32800000,5348381.4,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0833334,14.0666668,13.6666668,5.4,0,0.4,0.4,0,0.0166666,2.2666666,2.2666666,2.2666666,0,0.4166666,0,536301.5167,0,464695.0167,431361.6833,374463.25,188846.4667,0,56898.43333,56898.43333,0,33333.33333,71606.5,71606.5,71606.5,0,15875,0
1,40대,1,교사,서울,종로구,500만원이상,6502732.333,0,0,0,0,5333333.333,4000000,0,0,0,0,19634151.67,5333333.333,37633333.33,4300000,0,0,4300000,33333333.33,0,0,0,0,0,0,4300000,0,33333333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,15.138889,15.138889,15.05555567,14.83333367,0.222222333,0.083333333,0.083333333,0,0,7.083333333,7.083333333,7.083333333,0,1.083333333,0.5,477302.9167,0,429484.4444,429484.4444,410643.6111,321423,89220.61111,18840.83333,18840.83333,0,0,47818.47222,47818.47222,47818.47222,0,7301.666667,5022.222222
1,40대,2,전문직,울산,동구,200만원미만,69231.31655,3979.388489,0,0,0,1098287.77,291978.4173,1017135.676,215044.5576,411071.0935,219424.4604,1957960.025,739169.0647,2602013.878,2354700.935,0,0,2354700.935,247312.9424,0,0,0,391510.7914,1794125.396,169064.7482,0,136690.6475,110622.295,0,0,0,0,0,0,0,0,0,0,0,0,0,2.906774586,2.902877701,2.836330924,2.555155871,0.007494004,0.066546759,0.061450838,0.003597119,0.000299759,3.869604317,3.869604317,3.862410068,0.007194241,0.114808151,0.101618705,201278.5036,2781.11211,103449.9224,96561.43315,83233.28088,76999.52518,121.42446,13328.15228,12024.86031,4640.28777,2248.201439,100701.1502,100701.1502,100509.3222,191.827938,1366.154077,189.448441
1,40대,2,교사,충북,영동군,200만원미만,82259.63158,0,0,0,0,1342631.579,929473.6842,3500000,526.315789,990710,0,1696674.737,1342631.579,1681044.684,0,0,0,0,1681044.684,0,0,0,0,0,0,0,92200.84211,1588843.842,0,0,0,0,0,0,0,0,0,0,0,0,0,8.530701789,8.526315842,7.964912316,6.947368474,0.004385947,0.561403526,0.425438632,0.004385947,0,5.368420947,5.368420947,5.355263053,0.013157895,0.166666684,1.105263158,460923.4868,0,289233.1667,275198.0789,187946.5921,155112.9035,683.5,87251.48684,61949.1579,14035.08772,0,171690.3202,171690.3202,171507.8114,182.508772,520.394737,3915.614035
1,60대,1,회사원,경기,의정부시,400만원미만,3449641.563,3327050.75,1943294.5,350496.25,5091257.125,3020999.7,715558.125,3437886.688,3877125.838,311123.45,0,7912809.638,1479500,16267952.54,8461631.675,0,0,4384285.7,7806320.863,4077345.975,0,0,0,4384285.7,0,0,1237500,6568820.863,4077345.975,0,0,0,0,0,0,0,0,0,0,0,0,11.5541667,11.50000004,11.23333336,11,0.007291675,0.266666638,0.238541663,0.048958325,0.005208325,7.11458335,7.11458335,7.06770835,0.046875,0.72083335,0.39375,614819.5844,10214.35417,446188.2177,356092.3792,283765.3927,271636.6385,669.709375,72326.98646,60618.93438,28845.83854,61250,178845.7208,178845.7208,177472.9635,1372.757292,6809.083333,2315.75
1,40대,2,일반공무원,경기,남양주시,400만원미만,3505801.058,20958.56115,0,0,0,4670024.209,898920.8633,1456964.95,251654.6763,1514381.986,69784.17266,7475462.554,2343021.583,26090847.47,7543818.353,0,0,7452981.791,18547029.12,90836.56115,0,0,0,2740751.576,4712230.216,0,10857968.76,7689060.36,90836.56115,0,0,0,0,0,0,0,0,0,0,0,0,9.290767432,9.255995237,9.038369331,8.184652324,0.050959223,0.217625885,0.206834518,0.034172662,0.000599518,7.785371705,7.785371705,7.784772187,0.000599518,0.322541942,0.008992799,623788.3225,0,418430.3645,376218.1343,317254.4484,290098.3171,3234.92446,58963.68585,52339.42806,29622.30216,12589.92806,205357.958,205357.958,205736.4952,-378.53717,3297.769784,56.384892
1,40대,1,학생,서울,강동구,200만원미만,6654.851759,5959.447236,0,0,0,594070.3518,67393.15327,194990.0289,49756.35176,12.325377,0,1029723.68,601105.5276,23568.9648,20565.3266,0,0,0,3003.638191,20565.32663,0,0,0,0,0,0,0,3003.638191,20565.32663,0,0,0,0,0,0,0,0,0,0,0,0,1.002617251,0.999057786,0.987646567,0.979166667,0.001779732,0.011411221,0.010573701,0.002721943,0.00083752,0.801821609,0.801821609,0.798157456,0.003664153,0.034757117,0.00973618,51491.15756,0,38151.71838,27113.19242,24293.43562,24121.29826,59.955611,2819.756805,2482.853539,3385.678392,7652.847571,14418.87176,14418.87176,14387.89657,30.975188,271.150544,44.609506
3,50대,1,개인사업자,서울,강서구,200만원미만,22382.31416,204405.9954,0,0,5859.698092,628869.6349,567098.8066,1068605.523,570290.1344,693694.4238,92300.35887,6235207.353,412068.3224,11138126.59,10806267.08,28.945,28.945,6257694.719,331859.5155,4548572.359,170737.6816,90239.02022,428783.7981,3731021.659,1781942.467,54970.09399,53830.81743,278028.6981,4548572.359,28.94503,0,0,0,0,0,28.94503,0,0,0,0,0,3.59593658,3.581220925,3.519984809,3.449041109,0.018631918,0.061236109,0.04906009,0.013528907,0.001186744,2.43142979,2.43142979,2.428083165,0.003346625,0.082739959,0.123730179,188169.0926,2203.081814,174227.8323,149826.985,118897.5487,115149.84,1892.304804,30929.43627,23797.72024,12602.21442,11798.63287,63535.04925,63535.04925,63393.5553,141.493948,777.842258,695.603105
1,50대,2,일반공무원,전북,무주군,500만원이상,5649984.75,0,0,0,4544490,3892500,0,0,0,0,0,4254503.25,3892500,12494367.25,0,0,0,0,12494367.25,0,0,0,0,0,0,0,7358267,5136100.25,0,0,0,0,0,0,0,0,0,0,0,0,0,15.27083325,15.27083325,15.125,14.5208335,0.60416675,0.14583325,0.12499975,0,0,10.6875,10.6875,10.6875,0,0.8333335,0,1127507.042,0,829126,829126,670058.5,665498.5625,4559.9375,159067.5,79067.5,0,0,298381.0417,298381.0417,298381.0417,0,3230.208333,0
1,50대,1,회사원,경기,평택시,500만원이상,6801164.877,117345.3825,431416.4617,4706.284153,12228.68852,2291431.128,1419784.444,4579728.977,15833425.08,1663921.343,749633.7705,15211929.74,1695997.268,48720695.71,30455669.16,0,0,14473875.71,18265026.55,15981793.45,122950.8197,848360.6557,5227503.686,7479978.581,795081.9672,0,3787040.414,14477986.14,15981793.45,0,0,0,0,0,0,0,0,0,0,0,0,12.81466302,12.77436247,12.53062387,10.99191714,0.016165753,0.243738604,0.225637514,0.039389798,0.000910745,12.97108379,12.97108379,12.95913023,0.011953551,0.411999079,0.654257739,1056650.397,18965.9696,675515.7172,600073.5911,502176.5365,442474.2305,7570.229053,97897.05453,85222.07468,66311.88934,9130.236794,400100.6494,400100.6494,399623.6972,476.952186,4177.040073,3886.701958
1,30대,1,군인/군무원,강원,양구군,500만원이상,5222271.25,44885,0,0,0,1875000,0,8730218.75,0,0,0,2615222.5,1875000,2812379.75,0,0,0,0,2812379.75,0,0,0,0,0,0,0,2500000,312379.75,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2083335,9.2083335,8.9583335,8.3958335,0,0.25,0.25,0,0,6.1458335,6.1458335,6.1458335,0,0.3958335,0.60416675,303334.7917,0,178089.2083,178089.2083,131045.4375,119966.4792,0,47043.77083,47043.77083,0,0,125245.5833,125245.5833,125245.5833,0,3332.291667,2282.291667
1,40대,2,회사원,부산,남구,200만원미만,32562.13414,5372.288005,0,0,0,614225.4076,131021.206,587835.4462,313636.3645,90049.78508,133007.5455,1014454.746,462221.7114,7001319.833,6490321.955,0,0,6040723.37,364947.9245,595648.5381,106851.6805,787681.4678,994643.9864,2538571.288,1581097.749,31877.19889,73092.81529,291855.1092,595648.5381,0,0,0,0,0,0,0,0,0,0,0,0,2.197707886,2.186709841,2.10494398,1.974740464,0.005396237,0.081765852,0.076780755,0.009713226,0.001284817,1.363680747,1.363680747,1.358824133,0.004856614,0.061337236,0.083641691,128108.2731,507.03618,98338.81856,81062.37699,63773.75493,60453.03685,239.97194,17288.62206,15263.3919,8794.069277,8482.372289,31233.0038,31233.0038,31167.11854,65.885266,768.144208,365.780656
1,30대,1,학생,대전,동구,300만원미만,2485792.366,0,0,0,0,3167796.463,131707.3171,0,109472.0732,14562.80488,0,6333344.488,2325358.293,975609.7561,975609.7561,0,0,975609.7561,0,0,0,0,0,0,975609.7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.892276439,4.892276439,4.873983732,2.036585317,0.193089439,0.018292683,0.016260171,0,0,12.67073168,12.67073168,12.62804873,0.042682927,0.221544707,0.481707293,380446.5366,0,118928.1037,118928.1037,106503.1504,36493.2622,4441.160569,12424.95325,11634.9126,0,0,281183.5955,281183.5955,278770.6118,2412.98374,2740.345528,1111.890244
1,30대,1,기타직업군,강원,춘천시,300만원미만,2321359,0,0,0,0,2520372.684,315789.4737,1105263.158,0,0,0,10599799.42,1332797.895,2592778.632,902631.5789,0,0,902631.5789,1690147.053,0,0,0,0,902631.5789,0,0,0,1690147.053,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18859647,12.122807,12.00877195,7.561403526,0.425438579,0.114035053,0.100877158,0.052631579,0.013157895,23.46491221,23.46491221,23.38157884,0.083333316,0.280701789,0.276315737,865018.5395,0,387887.7061,325519.2851,300603.5526,190613.4912,30207.86404,24915.73246,18446.43421,5350.877193,57017.54386,477130.8333,477130.8333,472024.5965,5106.236842,4944.561403,2454.166667
1,20대,1,회사원,전북,완주군,300만원미만,2442630.273,0,0,0,0,5856363.636,0,2454545.455,798275.4545,18091.27273,0,3417247,3501818.182,3636363.636,3636363.636,0,0,3636363.636,0,0,0,0,0,0,3636363.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.18939391,11.05303027,10.98484846,10.98484846,0,0.068181818,0.060606,0.083333364,0.053030273,29.80303036,29.80303036,29.79545464,0.007575727,0.333333182,0.166666727,855373.8409,0,280828.447,217798.1439,198757.8258,198757.8258,0,19040.31818,13472.13636,7727.272727,55303.0303,574545.3939,574545.3939,573659.7955,885.598485,5263.636364,1818.181818
1,40대,2,일반공무원,부산,동래구,200만원미만,82551.65734,0,0,0,0,1592355.063,179301.9231,1633350.003,297832.1678,174714,496503.4965,1601915.615,869274.021,14679095.61,12385617.45,0,0,12041211.86,2293478.154,344405.5944,0,1608286.713,4989189.734,4003175.972,1440559.441,0,1662794.112,630684.042,344405.5944,0,0,0,0,0,0,0,0,0,0,0,0,1.824009325,1.821678322,1.790209776,1.703962696,0.008741255,0.031468524,0.030594399,0.000874126,0.001456878,0.924533801,0.924533801,0.924533801,0,0.087703955,0.000582748,111423.0659,1556.587995,91204.01777,64310.07838,54300.14394,52349.72319,-229.1081,10009.93444,9550.435606,1748.251748,25145.68765,21775.63607,21775.63607,21775.63607,0,658.694639,10.547786
1,40대,1,군인/군무원,강원,삼척시,300만원미만,2302743.333,0,0,0,0,1270000,266666.6667,0,0,0,0,6396535,100000,16666666.67,0,0,0,0,16666666.67,0,0,0,0,0,0,0,16666666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.305555667,7.111111,6.777777667,6.777777667,0,0.333333333,0.333333333,0.194444333,0,31.52777767,31.52777767,31.47222233,0.055555667,0,2,1239162.667,0,497990,293823.3333,232500.8333,232500.8333,0,61322.5,61322.5,204166.6667,0,741172.6667,741172.6667,740787.3056,385.361111,0,11606.11111
