기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2016-12-31,2818500000,인천광역시,연수구,0,15,4,7,,,,,,,2,2,0,,,,,,,2,2,0
2016-12-31,2811000000,인천광역시,중구,0,70,0,9,1774633,91092,16528,13864,2169,972,128,42,17,120101,6595,,993,287,,121,23,2
2016-12-31,2811000000,인천광역시,중구,0,70,0,8,2056489,178922,12159,14381,3508,869,143,51,14,178878,14036,2001,1345,610,667,133,23,3
2016-12-31,2811000000,인천광역시,중구,0,70,0,6,1199855,142436,9729,7499,2297,748,160,62,13,125521,16935,,903,394,,139,43,1
2016-12-31,2811000000,인천광역시,중구,0,70,0,5,1315653,129956,18835,8327,2241,2093,158,58,9,116705,15366,954,778,415,318,150,37,3
2016-12-31,2811000000,인천광역시,중구,0,70,0,4,2493886,434706,3314,5375,2174,255,464,200,13,215463,45577,578,528,348,145,408,131,4
2016-12-31,2818500000,인천광역시,연수구,0,20,0,0,399655182,216613572,8399690,9627,5288,976,41512,40964,8607,36478705,18518484,844690,929,504,256,39247,36720,3296
2016-12-31,2811000000,인천광역시,중구,1,80,1,10,,,,,,,1,0,1,,,,,,,1,0,0
2016-12-31,2811000000,인천광역시,중구,0,70,0,1,1332439,221808,3179,5922,2175,353,225,102,9,105013,23346,,633,486,,166,48,2
2016-12-31,2872000000,인천광역시,옹진군,1,70,4,8,,,,,,,7,6,0,,,,,,,4,3,0
2016-12-31,2811000000,인천광역시,중구,0,60,4,10,2694195,475120,143338,22084,9137,4344,122,52,33,224557,51933,4486,1903,1267,449,118,41,10
2016-12-31,2811000000,인천광역시,중구,1,80,4,0,860803,235329,1268,3694,1961,423,233,120,3,73645,19817,,438,342,,168,58,1
2016-12-31,2811000000,인천광역시,중구,0,60,4,9,4952922,335939,97000,24161,4420,2064,205,76,47,412789,28269,10335,2054,601,861,201,47,12
2016-12-31,2811000000,인천광역시,중구,0,60,4,8,4133247,678391,36244,17588,5342,1036,235,127,35,316518,70038,6508,1432,753,1085,221,93,6
2016-12-31,2872000000,인천광역시,옹진군,1,70,3,4,,,,,,,1,1,0,,,,,,,1,0,0
2016-12-31,2811000000,인천광역시,중구,0,60,4,7,3992553,533480,26390,12438,3580,851,321,149,31,356553,47906,3748,1185,489,416,301,98,9
2016-12-31,2811000000,인천광역시,중구,1,80,4,4,,,,,,,2,2,0,,,,,,,1,1,0
2016-12-31,2818500000,인천광역시,연수구,2,60,2,1,,,,,,,1,0,0,,,,,,,1,0,0
2016-12-31,2872000000,인천광역시,옹진군,1,70,4,1,221260,59503,,3457,1384,,64,43,1,22624,5828,,611,416,,37,14,0
2016-12-31,2811000000,인천광역시,중구,0,60,4,4,7785647,1394122,24009,5621,2035,480,1385,685,50,671324,121845,3777,555,276,472,1210,442,8
2016-12-31,2811000000,인천광역시,중구,0,60,4,3,4343256,731923,3468,5245,1739,267,828,421,13,375698,66636,730,534,267,243,703,250,3
2016-12-31,2811000000,인천광역시,중구,0,60,4,2,2193358,264014,12691,5727,1492,976,383,177,13,195912,20102,,594,216,,330,93,2
2016-12-31,2872000000,인천광역시,옹진군,1,70,1,0,313525,34900,,9501,1662,,33,21,1,20527,5572,,733,429,,28,13,0
2016-12-31,2811000000,인천광역시,중구,0,60,4,0,44132751,7125898,435874,8260,2589,1207,5343,2752,361,3765999,642963,42470,803,368,574,4687,1748,74
2016-12-31,2811000000,인천광역시,중구,0,60,3,9,2873466,387733,52465,15788,4457,1280,182,87,41,251276,29051,1328,1396,469,332,180,62,4
2016-12-31,2811000000,인천광역시,중구,2,0,0,2,33962240,14249181,398977,8192,3901,638,4146,3653,625,3235916,1295810,39091,854,424,195,3789,3053,200
2016-12-31,2811000000,인천광역시,중구,0,60,3,8,1590946,111026,9891,13258,1882,521,120,59,19,132362,7098,445,1151,209,148,115,34,3
2016-12-31,2811000000,인천광역시,중구,0,60,3,7,871732,88613,2161,10020,1926,309,87,46,7,65740,6354,,783,276,,84,23,2
2016-12-31,2811000000,인천광역시,중구,0,60,3,5,874043,111397,682,9398,2228,136,93,50,5,86956,8186,,988,327,,88,25,1
2016-12-31,2811000000,인천광역시,중구,0,60,3,3,902179,85352,4011,9914,1707,401,91,50,10,72527,5741,,824,174,,88,33,2
2016-12-31,2811000000,인천광역시,중구,0,60,3,1,804604,104848,5095,12572,2688,566,64,39,9,61132,10401,,1002,547,,61,19,2
2016-12-31,2811000000,인천광역시,중구,2,0,0,6,44993065,9965683,515515,11115,3557,730,4048,2802,706,4003971,874291,61807,1092,438,292,3665,1994,212
2016-12-31,2811000000,인천광역시,중구,0,60,3,0,14580158,1522352,254208,13926,2872,1513,1047,530,168,1264468,118576,15813,1258,388,494,1005,306,32
2016-12-31,2811000000,인천광역시,중구,0,60,2,9,174017,30191,3876,8701,2745,775,20,11,5,15940,2151,,938,307,,17,7,2
2016-12-31,2818500000,인천광역시,연수구,0,20,0,4,94528824,64018308,1236199,8311,5691,629,11374,11250,1966,8694023,5446903,129991,806,532,184,10791,10238,706
2016-12-31,2811000000,인천광역시,중구,2,0,1,3,1492223,192722,19942,19380,3933,798,77,49,25,146776,20227,1633,2097,613,272,70,33,6
2016-12-31,2811000000,인천광역시,중구,0,60,2,6,,,,,,,3,2,0,,,,,,,3,2,0
2016-12-31,2811000000,인천광역시,중구,0,60,2,5,,,,,,,3,3,0,,,,,,,3,2,0
2016-12-31,2811000000,인천광역시,중구,0,60,2,4,,,,,,,1,0,0,,,,,,,1,0,0
2016-12-31,2811000000,인천광역시,중구,2,0,2,0,15355131,2631517,523647,21780,4846,1582,705,543,331,1371779,239706,58163,2014,592,413,681,405,141
2016-12-31,2811000000,인천광역시,중구,0,60,2,2,,,,,,,1,1,1,,,,,,,1,1,0
2016-12-31,2811000000,인천광역시,중구,0,60,2,0,1115038,112245,16098,13434,2878,894,83,39,18,79445,12355,399,1045,475,133,76,26,3
2016-12-31,2811000000,인천광역시,중구,0,60,1,10,7637143,449078,108527,42194,6152,2783,181,73,39,607349,34714,7600,3471,868,447,175,40,17
2016-12-31,2872000000,인천광역시,옹진군,2,50,0,7,1210136,209358,2447,14580,4869,272,83,43,9,112827,22072,,1465,761,,77,29,1
2016-12-31,2811000000,인천광역시,중구,0,60,1,9,7002698,578159,69107,25464,4700,1536,275,123,45,597777,52210,4847,2247,696,539,266,75,9
2016-12-31,2818500000,인천광역시,연수구,0,20,0,6,25859716,10613376,642731,18392,7691,1052,1406,1380,611,2271495,821312,71678,1646,675,299,1380,1216,240
2016-12-31,2811000000,인천광역시,중구,0,60,1,7,2429917,204980,11255,15187,2770,938,160,74,12,191975,13539,,1255,288,,153,47,1
2016-12-31,2811000000,인천광역시,중구,0,60,1,6,1009145,94085,6812,14213,3763,1135,71,25,6,93767,7206,1709,1400,601,570,67,12,3
2016-12-31,2811000000,인천광역시,중구,0,60,1,4,575435,24208,2950,15552,2017,738,37,12,4,40313,2342,,1222,335,,33,7,0
2016-12-31,2811000000,인천광역시,중구,0,60,1,3,329846,25812,1262,19403,4302,421,17,6,3,45636,2449,,2852,816,,16,3,0
2016-12-31,2811000000,인천광역시,중구,2,0,3,1,10129467,2664632,100069,13838,4183,465,732,637,215,918758,229339,11778,1285,448,181,715,512,65
2016-12-31,2818500000,인천광역시,연수구,0,20,0,8,25864751,8293216,821794,22163,7378,1323,1167,1124,621,2278278,657043,95881,1971,677,366,1156,970,262
2016-12-31,2811000000,인천광역시,중구,0,60,1,1,1339195,132293,7511,16332,3077,469,82,43,16,105707,11923,,1409,542,,75,22,1
2016-12-31,2811000000,인천광역시,중구,0,60,0,10,15229801,1378146,415062,29862,6125,2923,510,225,142,1222366,124713,21518,2484,917,500,492,136,43
2016-12-31,2811000000,인천광역시,중구,0,60,0,9,15003103,1332022,222448,21999,4485,1612,682,297,138,1277782,111681,16664,1924,585,617,664,191,27
2016-12-31,2811000000,인천광역시,중구,0,60,0,8,10314099,1245533,72766,14207,3707,809,726,336,90,855152,131846,13716,1247,631,686,686,209,20
2016-12-31,2811000000,인천광역시,중구,0,60,0,7,7343185,827779,39806,12838,3066,796,572,270,50,617876,67924,4135,1140,402,345,542,169,12
2016-12-31,2811000000,인천광역시,중구,0,60,0,5,8289643,1737192,47357,7428,2806,585,1116,619,81,714018,144536,1832,726,368,167,983,393,11
2016-12-31,2811000000,인천광역시,중구,0,60,0,3,5587309,850869,8741,5963,1780,336,937,478,26,494722,75574,972,612,263,194,808,287,5
2016-12-31,2811000000,인천광역시,중구,2,0,4,6,30218911,7424672,267108,9461,3417,642,3194,2173,416,2622713,640516,36960,923,418,303,2842,1531,122
2016-12-31,2818500000,인천광역시,연수구,2,60,2,3,,,,,,,1,1,0,,,,,,,1,1,0
2016-12-31,2811000000,인천광역시,중구,0,60,0,1,5394324,922163,34950,10354,2769,728,521,333,48,431345,78911,3372,989,379,482,436,208,7
2016-12-31,2811000000,인천광역시,중구,0,60,0,0,85982350,11073361,948209,11126,2875,1315,7728,3852,721,7276796,969497,80420,1045,407,522,6962,2383,154
2016-12-31,2811000000,인천광역시,중구,0,50,4,10,7786562,1268172,108044,27321,6818,1271,285,186,85,611986,85103,7950,2309,709,346,265,120,23
