기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2016-12-31,2818500000,인천광역시,연수구,2,0,4,5,2555,2600,2350,2500,189.4,8.2,2700,6702,6702,2555
2016-12-31,2818500000,인천광역시,연수구,2,0,4,6,2781,2800,2536,2700,206.1,12,2900,9080,9080,2781
2016-12-31,2818500000,인천광역시,연수구,2,0,4,8,3352,3300,2933,3209,248.5,16.1,3600,10081,10081,3352
2016-12-31,2818500000,인천광역시,연수구,2,0,4,10,6931,5200,4642,4423,513.7,7,999900,2104,2104,6931
2016-12-31,2818500000,인천광역시,연수구,2,15,0,1,1436,1500,1411,0,100,0.3,1500,11,2138,7
2016-12-31,2818500000,인천광역시,연수구,2,15,0,2,1824,1800,1803,1800,127,4.2,2000,136,136,1824
2016-12-31,2818500000,인천광역시,연수구,2,15,0,3,2108,2100,2098,2100,146.7,66.7,2200,1847,1847,2108
2016-12-31,2818500000,인천광역시,연수구,2,15,0,5,2589,2600,2581,2600,180.3,5.1,2600,114,114,2589
2016-12-31,2818500000,인천광역시,연수구,2,15,0,7,,,,,,,,3,3,
2016-12-31,2826000000,인천광역시,서구,1,0,2,9,4136,4100,2797,3244,327.8,13.1,4700,1335,1335,4136
2016-12-31,2818500000,인천광역시,연수구,2,15,0,9,,,,,,,,6,6,
2016-12-31,2818500000,인천광역시,연수구,2,15,2,0,,,,,,,,8,8,
2016-12-31,2818500000,인천광역시,연수구,2,15,2,1,,,,,,,,1,1,
2016-12-31,2818500000,인천광역시,연수구,2,15,2,3,,,,,,,,1,1,
2016-12-31,2818500000,인천광역시,연수구,2,15,2,7,,,,,,,,1,1,
2016-12-31,2818500000,인천광역시,연수구,2,15,3,0,2195,2100,2106,1912,152.1,100,3800,41,41,2195
2016-12-31,2818500000,인천광역시,연수구,2,15,3,1,,,,,,,,7,7,
2016-12-31,2818500000,인천광역시,연수구,2,15,3,2,1818,1800,1818,1800,126,25.3,1900,11,11,1818
2016-12-31,2818500000,인천광역시,연수구,2,15,3,3,,,,,,,,5,5,
2016-12-31,2818500000,인천광역시,연수구,2,15,3,4,,,,,,,,7,7,
2016-12-31,2818500000,인천광역시,연수구,2,15,3,6,,,,,,,,4,4,
2016-12-31,2818500000,인천광역시,연수구,2,15,3,9,,,,,,,,3,3,
2016-12-31,2818500000,인천광역시,연수구,2,15,4,0,2156,2100,2145,2066,143.7,100,3200,2658,4785,1198
2016-12-31,2818500000,인천광역시,연수구,2,15,4,1,,,,,,,,3,2130,
2016-12-31,2818500000,인천광역시,연수구,2,15,4,3,2108,2100,2098,2100,140.5,67.8,2200,1841,1841,2108
2016-12-31,2818500000,인천광역시,연수구,2,15,4,5,2591,2600,2589,2600,172.7,5,2600,111,111,2591
2016-12-31,2872000000,인천광역시,옹진군,2,70,1,0,2568,2000,1187,1540,,100,5000,19,19,2568
2016-12-31,2818500000,인천광역시,연수구,2,15,4,8,,,,,,,,1,1,
