기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2020-03-31,2820000000,인천광역시,남동구,2,0,3,1,38271919,13309473,402055,11686,4328,428,3275,3075,939,3137052,1042255,16187,993,405,75,3159,2576,217
2020-03-31,2820000000,인천광역시,남동구,0,0,3,7,253219534,50480408,2936889,20363,4993,848,12435,10110,3465,19578678,3784974,161540,1607,489,206,12184,7742,785
2020-03-31,2820000000,인천광역시,남동구,2,15,4,7,359690,355064,,14388,14203,,25,25,1,28223,26537,,1176,1106,,24,24,0
2020-03-31,2820000000,인천광역시,남동구,1,30,4,9,38787074,10248232,806717,26621,7740,1215,1457,1324,664,2745700,685611,47320,1911,640,235,1437,1072,201
2020-03-31,2820000000,인천광역시,남동구,1,0,4,5,142683390,46618074,1284206,12204,5126,858,11692,9095,1497,10742342,3411563,84845,993,488,226,10813,6984,375
2020-03-31,2814000000,인천광역시,동구,2,20,0,7,2384238,1117384,49385,15790,7499,784,151,149,63,176342,76514,2241,1168,575,125,151,133,18
2020-03-31,2820000000,인천광역시,남동구,1,90,4,1,285800,115333,,3811,2136,,75,54,0,12207,6450,,277,222,,44,29,0
2020-03-31,2820000000,인천광역시,남동구,1,60,0,9,62237479,8942437,662488,25136,6494,1416,2476,1377,468,4121149,695270,35691,1704,750,446,2419,927,80
2020-03-31,2820000000,인천광역시,남동구,0,80,4,4,425432,99948,,9669,7139,,44,14,1,28399,7833,,660,712,,43,11,0
2020-03-31,2820000000,인천광역시,남동구,0,80,4,6,310716,89349,,11097,6382,,28,14,1,16036,3573,,617,397,,26,9,0
2020-03-31,2820000000,인천광역시,남동구,2,20,0,4,36661381,14528991,512237,18367,7420,718,1996,1958,713,2981361,1044643,33089,1505,586,184,1981,1782,180
2020-03-31,2820000000,인천광역시,남동구,0,70,2,7,,,,,,,4,1,1,,,,,,,4,1,0
2020-03-31,2820000000,인천광역시,남동구,2,20,0,5,28125756,11472836,430164,18252,7568,771,1541,1516,558,2187257,839700,24601,1441,617,158,1518,1362,156
2020-03-31,2820000000,인천광역시,남동구,0,80,0,3,363258,94887,,8256,5582,,44,17,2,25439,8441,,636,703,,40,12,0
2020-03-31,2820000000,인천광역시,남동구,0,80,1,8,,,,,,,4,2,0,,,,,,,4,1,0
2020-03-31,2820000000,인천광역시,남동구,1,40,4,2,1886210,739070,14116,10251,4927,614,184,150,23,220664,106478,220,1321,902,44,167,118,5
2020-03-31,2820000000,인천광역시,남동구,1,0,0,3,203369855,74293630,1707144,10348,4509,604,19653,16477,2826,16247596,5714467,110096,915,447,137,17754,12773,803
2020-03-31,2820000000,인천광역시,남동구,1,0,1,7,98191090,13116635,727458,22547,4759,906,4355,2756,803,7618387,967608,43264,1815,524,201,4197,1847,215
2020-03-31,2820000000,인천광역시,남동구,0,50,4,2,8498276,1766258,71775,10980,3229,816,774,547,88,629271,122518,5370,879,317,767,716,386,7
2020-03-31,2820000000,인천광역시,남동구,0,50,2,7,716261,113627,4000,21705,4940,571,33,23,7,54722,8634,,1658,540,,33,16,0
2020-03-31,2820000000,인천광역시,남동구,0,50,0,7,190444293,34224061,981768,17867,4540,653,10659,7538,1504,14624907,2627753,44997,1423,493,187,10276,5332,240
2020-03-31,2820000000,인천광역시,남동구,1,60,2,8,424264,103752,,11467,4511,,37,23,0,28254,8236,,856,484,,33,17,0
2020-03-31,2820000000,인천광역시,남동구,0,40,3,2,8992791,3731222,31107,20865,10030,438,431,372,71,496002,106873,453,1228,366,45,404,292,10
2020-03-31,2820000000,인천광역시,남동구,1,0,1,1,1958523,379219,13119,15301,4167,452,128,91,29,159490,27109,1113,1363,411,124,117,66,9
2020-03-31,2820000000,인천광역시,남동구,1,0,2,8,17049409,3888496,339517,22056,5786,1032,773,672,329,1222237,288488,22187,1602,548,261,763,526,85
2020-03-31,2820000000,인천광역시,남동구,1,15,0,8,344438,328458,,15656,14930,,22,22,1,30980,28699,,1408,1305,,22,22,0
2020-03-31,2820000000,인천광역시,남동구,0,0,0,8,1038286769,188248144,12528145,25179,6001,1066,41236,31369,11756,76919261,13848996,860133,1900,589,314,40487,23514,2740
2020-03-31,2820000000,인천광역시,남동구,0,15,0,5,886205,841060,,11362,10783,,78,78,1,83071,68624,,1065,880,,78,78,1
2020-03-31,2820000000,인천광역시,남동구,1,70,1,9,2359864,140116,8139,24328,3503,678,97,40,12,136782,13905,,1471,535,,93,26,1
2020-03-31,2820000000,인천광역시,남동구,0,15,4,10,523510,473355,,32719,29585,,16,16,1,38954,30306,,2435,1894,,16,16,0
2020-03-31,2820000000,인천광역시,남동구,1,60,4,2,9211492,2479761,15565,5419,2339,410,1700,1060,38,667359,198293,1071,454,273,214,1469,726,5
2020-03-31,2820000000,인천광역시,남동구,2,0,2,2,1122681,304223,11044,17820,5156,381,63,59,29,83611,22861,550,1349,448,110,62,51,5
2020-03-31,2820000000,인천광역시,남동구,2,0,4,8,188362015,38619465,1863973,25159,6711,915,7487,5755,2037,13605389,2968356,104945,1843,681,274,7384,4359,383
2020-03-31,2820000000,인천광역시,남동구,2,0,2,1,841363,363481,11024,12194,5425,424,69,67,26,72021,28398,1200,1108,498,150,65,57,8
2020-03-31,2820000000,인천광역시,남동구,2,0,2,4,2575019,656817,36119,18796,5255,722,137,125,50,204096,48124,1064,1523,472,133,134,102,8
2020-03-31,2820000000,인천광역시,남동구,1,20,1,8,3375900,734911,106024,45620,10351,3313,74,71,32,283847,62498,9544,3888,992,530,73,63,18
2020-03-31,2820000000,인천광역시,남동구,2,15,3,5,,,,,,,2,2,0,,,,,,,2,2,0
2020-03-31,2820000000,인천광역시,남동구,0,15,1,0,,,,,,,1,1,0,,,,,,,1,1,0
2020-03-31,2820000000,인천광역시,남동구,1,70,1,2,2329710,113507,10621,14934,1957,1062,156,58,10,146080,7028,345,1014,234,86,144,30,4
2020-03-31,2820000000,인천광역시,남동구,1,60,1,10,52214507,9813083,447935,70944,29293,1866,736,335,240,3786196,649747,32860,5259,3475,587,720,187,56
2020-03-31,2820000000,인천광역시,남동구,1,50,3,8,40899521,8047921,240051,16957,4516,665,2412,1782,361,3071041,575611,13025,1310,447,176,2344,1287,74
2020-03-31,2820000000,인천광역시,남동구,2,15,0,10,375940,335477,,37594,33548,,10,10,1,26972,20510,,2697,2051,,10,10,0
2020-03-31,2820000000,인천광역시,남동구,1,50,4,4,24461632,9335682,100862,6904,3329,664,3543,2804,152,1942542,718762,5351,636,348,162,3053,2065,33
2020-03-31,2820000000,인천광역시,남동구,0,70,4,9,8594795,577320,54544,20912,4245,894,411,136,61,527827,38343,5905,1303,485,1476,405,79,4
2020-03-31,2820000000,인천광역시,남동구,1,50,0,3,20244049,4996750,39080,10560,3294,416,1917,1517,94,2023413,402597,2164,1197,366,114,1691,1101,19
2020-03-31,2820000000,인천광역시,남동구,2,0,4,5,205608358,54534483,1422228,12712,4411,685,16174,12364,2075,15433520,3939020,94297,1013,429,251,15230,9176,375
2020-03-31,2820000000,인천광역시,남동구,0,60,4,9,45660916,4500818,501111,25241,4990,1444,1809,902,347,2869330,261707,31135,1615,469,519,1777,558,60
2020-03-31,2820000000,인천광역시,남동구,1,60,2,6,,,,,,,6,4,0,,,,,,,6,2,0
2020-03-31,2820000000,인천광역시,남동구,0,0,2,10,119366920,14833602,2960431,34420,5556,1636,3468,2670,1810,8547108,1067944,133932,2491,546,299,3431,1956,448
2020-03-31,2820000000,인천광역시,남동구,1,20,2,7,2428271,863752,66867,21489,7782,1311,113,111,51,185482,69016,6765,1641,677,615,113,102,11
2020-03-31,2820000000,인천광역시,남동구,0,20,2,6,2708301,874827,36915,18939,6204,577,143,141,64,208675,63462,4294,1470,500,330,142,127,13
2020-03-31,2820000000,인천광역시,남동구,2,0,0,9,520290320,88253129,7743046,28849,6344,1162,18035,13912,6662,38582267,6231532,482407,2162,597,332,17846,10432,1451
2020-03-31,2820000000,인천광역시,남동구,0,70,3,9,1384300,150349,9573,18214,4556,532,76,33,18,84603,12454,,1159,655,,73,19,1
2020-03-31,2820000000,인천광역시,남동구,1,0,1,2,8788377,1040551,219746,22193,4466,2817,396,233,78,700544,80475,2696,1839,509,128,381,158,21
2020-03-31,2820000000,인천광역시,남동구,0,50,4,3,31900697,10148912,87093,7354,2967,427,4338,3421,204,2463171,787807,3433,639,318,114,3853,2477,30
2020-03-31,2820000000,인천광역시,남동구,0,70,3,10,958800,75594,7606,20843,4447,761,46,17,10,61744,8110,,1372,811,,45,10,0
2020-03-31,2820000000,인천광역시,남동구,0,70,3,1,1014281,106533,,6807,1459,,149,73,0,63854,8780,,484,225,,132,39,0
2020-03-31,2820000000,인천광역시,남동구,0,60,2,2,,,,,,,5,2,1,,,,,,,5,1,0
